"year","month","model","registrations"
2024,6,"X-TRAIL",26
2024,6,"COROLLA",24
2024,6,"HILUX",23
2024,6,"MODEL 3",23
2024,6,"JOGGER",22
2024,6,"HIGHLANDER",19
2024,6,"BAYON",18
2024,6,"PROACE",18
2024,6,"DOBLO",16
2024,6,"SPRINTER",16
2024,6,"CR-V",15
2024,6,"MAZDA2",15
2024,6,"ADORA",14
2024,6,"LAND CRUISER (150 SERIES)",14
2024,6,"1",12
2024,6,"XC40",12
2024,6,"C-HR",11
2024,6,"XC60",11
2024,6,"TRANSIT",10
2024,6,"TRANSIT CUSTOM",10
2024,6,"440",9
2024,6,"KAMIQ",9
2024,6,"PATHCROSS MAX PRO",9
2024,6,"EX30",8
2024,6,"MAVERICK",8
2024,6,"W01",8
2024,6,"AYGO X",7
2024,6,"EV6",7
2024,6,"KONA",7
2024,6,"SANDERO",7
2024,6,"SNARLER",7
2024,6,"WRANGLER UNLIMITED",7
2024,6,"620 CL",6
2024,6,"CFORCE520L",6
2024,6,"DOLPHIN",6
2024,6,"FPT352",6
2024,6,"GLC 300 E 4MATIC",6
2024,6,"KODIAQ",6
2024,6,"MASTER",6
2024,6,"R 1300GS",6
2024,6,"SPORTSMAN",6
2024,6,"W51",6
2024,6,"350",5
2024,6,"CADDY",5
2024,6,"CFORCE 625 TOURING",5
2024,6,"CRAFTER",5
2024,6,"CX-5",5
2024,6,"DISCOVERY",5
2024,6,"DISCOVERY SPORT",5
2024,6,"HA133015",5
2024,6,"HESTAKERRA",5
2024,6,"I 30",5
2024,6,"NIRO",5
2024,6,"PROACE CITY",5
2024,6,"QASHQAI",5
2024,6,"560 UL",4
2024,6,"ARIYA",4
2024,6,"ENYAQ 80X",4
2024,6,"EXPRESS",4
2024,6,"FPT181",4
2024,6,"GLE 350 DE 4MATIC",4
2024,6,"KANGOO",4
2024,6,"MAZDA CX-30",4
2024,6,"OCTAVIA",4
2024,6,"POLESTAR 2",4
2024,6,"Q4 45 E-TRON",4
2024,6,"RANGE ROVER SPORT",4
2024,6,"X5 XDRIVE50E",4
2024,6,"ALBA",3
2024,6,"ALPINA",3
2024,6,"AU125",3
2024,6,"AU180",3
2024,6,"C40",3
2024,6,"CIVIC",3
2024,6,"EQA 300 4MATIC",3
2024,6,"EQC 400 4MATIC",3
2024,6,"EQE 350 4MATIC",3
2024,6,"FLUTNINGSKERRA",3
2024,6,"FORESTER",3
2024,6,"G9",3
2024,6,"GCV",3
2024,6,"GRENADIER",3
2024,6,"HT 355221",3
2024,6,"KMB",3
2024,6,"MAZDA MX-30",3
2024,6,"MUSTANG MACH-E",3
2024,6,"P500",3
2024,6,"RAM 3500",3
2024,6,"SYM1320T1BEV",3
2024,6,"T5.140 DC",3
2024,6,"TD125",3
2024,6,"TGS",3
2024,6,"TRAXTER",3
2024,6,"XC90",3
2024,6,"26",2
2024,6,"385",2
2024,6,"450 EXC-F",2
2024,6,"5420W",2
2024,6,"545 KMF",2
2024,6,"728 VARO",2
2024,6,"A05",2
2024,6,"ALTEA",2
2024,6,"AROCS",2
2024,6,"AVENGER",2
2024,6,"AY70",2
2024,6,"BENIVAN B160 XT",2
2024,6,"C15-1058",2
2024,6,"C15-1141",2
2024,6,"CFORCE 1000 TOURING",2
2024,6,"CFORCE 850 TOURING",2
2024,6,"COMBI CAMP",2
2024,6,"COMBO-E CARGO",2
2024,6,"CORSA",2
2024,6,"DIAMANT 560",2
2024,6,"E:NY1",2
2024,6,"E-BERLINGO VAN",2
2024,6,"E-C4",2
2024,6,"EV9",2
2024,6,"FIRST",2
2024,6,"FUTURA",2
2024,6,"GB",2
2024,6,"GRAND CHEROKEE",2
2024,6,"HA",2
2024,6,"HPL250PG007533BG",2
2024,6,"ID.3 PRO 150 KW",2
2024,6,"IONIQ5",2
2024,6,"IX1 XDRIVE30",2
2024,6,"IX3",2
2024,6,"LIGHT BEE",2
2024,6,"MAZDA2 HYBRID",2
2024,6,"MEGANE E-TECH ELECTRIC",2
2024,6,"P360",2
2024,6,"PARTNER",2
2024,6,"PROACE CITY VERSO",2
2024,6,"Q4 40 E-TRON",2
2024,6,"R560",2
2024,6,"RANGE ROVER",2
2024,6,"RANGE ROVER EVOQUE",2
2024,6,"RANGER",2
2024,6,"REXTON",2
2024,6,"RZR",2
2024,6,"S770",2
2024,6,"SANTA FE",2
2024,6,"SUPERB",2
2024,6,"SWIFT",2
2024,6,"T4B",2
2024,6,"TESSORO 463",2
2024,6,"THD K 410C",2
2024,6,"TOURISMO",2
2024,6,"TRI-AXLE SEMI TRAILER",2
2024,6,"ZT350-T",2
2024,6,"#1",1
2024,6,"#3",1
2024,6,"10-14",1
2024,6,"125 SX",1
2024,6,"1290 SUPER ADVENTURE R",1
2024,6,"1290 SUPER ADVENTURE S",1
2024,6,"16 4WD",1
2024,6,"2008",1
2024,6,"208",1
2024,6,"21",1
2024,6,"225E XDRIVE ACTIVE TOURER",1
2024,6,"250 SX-F",1
2024,6,"3008",1
2024,6,"314",1
2024,6,"35S18",1
2024,6,"4260 ATB",1
2024,6,"4310 ATB",1
2024,6,"450 SX-F",1
2024,6,"460 UFE",1
2024,6,"495 UL",1
2024,6,"50C/35",1
2024,6,"55S18H",1
2024,6,"560 CFE",1
2024,6,"560 KMFE",1
2024,6,"6120M",1
2024,6,"650 UMFE",1
2024,6,"660 WFC",1
2024,6,"660 WQM",1
2024,6,"700MT",1
2024,6,"70C21",1
2024,6,"720 VARIO",1
2024,6,"800MT",1
2024,6,"8226TB",1
2024,6,"850 RMK",1
2024,6,"890 ADVENTURE",1
2024,6,"901 NORDEN",1
2024,6,"A115",1
2024,6,"A135",1
2024,6,"A180",1
2024,6,"A30G",1
2024,6,"ACTION SPORT",1
2024,6,"ACTROS",1
2024,6,"AD35105",1
2024,6,"AGROTRON",1
2024,6,"ALLEGRA",1
2024,6,"AMAROK",1
2024,6,"ANTARES",1
2024,6,"ARTICA",1
2024,6,"AT3000LBTB",1
2024,6,"ATEGO",1
2024,6,"AUSTRAL",1
2024,6,"AXION 870",1
2024,6,"BENIVAN B120",1
2024,6,"BERLINGO",1
2024,6,"BIANCO",1
2024,6,"BR2",1
2024,6,"BRAK",1
2024,6,"C15-1056",1
2024,6,"C15-1064",1
2024,6,"C15-1094",1
2024,6,"C16-1038",1
2024,6,"C20-1135",1
2024,6,"C5",1
2024,6,"CALIFORNIA BEACH",1
2024,6,"CBR600R3",1
2024,6,"CFORCE1000",1
2024,6,"COMPASS",1
2024,6,"CP400-DRB/DROP",1
2024,6,"CP410-DRBH",1
2024,6,"CRF150RB",1
2024,6,"CRF250R",1
2024,6,"DL650",1
2024,6,"DS 250",1
2024,6,"DUCATO",1
2024,6,"E-DELIVER 3",1
2024,6,"EE2",1
2024,6,"EQA 250",1
2024,6,"EQB 300 4MATIC",1
2024,6,"F 800 GS",1
2024,6,"F5523T",1
2024,6,"FARMALL",1
2024,6,"FE 450",1
2024,6,"FH16",1
2024,6,"FLATVAGN",1
2024,6,"FM",1
2024,6,"FRI",1
2024,6,"G500",1
2024,6,"GD 2-6X",1
2024,6,"GLE 400 E 4MATIC",1
2024,6,"GTP",1
2024,6,"HA203015",1
2024,6,"HENGIVAGN",1
2024,6,"HIMALAYAN",1
2024,6,"HR-V",1
2024,6,"HT 253118",1
2024,6,"HT 254118",1
2024,6,"I4 EDRIVE40",1
2024,6,"ID. BUZZ PRO 150 KW",1
2024,6,"ID.4 GTX 220 KW",1
2024,6,"ID.7 PRO 210KW",1
2024,6,"IGNIS",1
2024,6,"IX XDRIVE50",1
2024,6,"JUKE",1
2024,6,"KE SP 3030",1
2024,6,"KERRA",1
2024,6,"KOMBI",1
2024,6,"KT50",1
2024,6,"L360",1
2024,6,"LBT 24T",1
2024,6,"LBX",1
2024,6,"LEAF",1
2024,6,"LT",1
2024,6,"M5112",1
2024,6,"MATARVAGN",1
2024,6,"MC 125",1
2024,6,"MC 250F",1
2024,6,"MC 350F",1
2024,6,"MC 450F",1
2024,6,"MF 5S.135",1
2024,6,"MG MARVEL R ELECTRIC",1
2024,6,"MG ZS EV",1
2024,6,"MG4 ELECTRIC",1
2024,6,"MIC 42",1
2024,6,"MOKKA",1
2024,6,"MT",1
2024,6,"N175",1
2024,6,"NINJA 650",1
2024,6,"NX450H+",1
2024,6,"OFFROAD",1
2024,6,"ORA FUNKY CAT",1
2024,6,"OUTBACK",1
2024,6,"P340",1
2024,6,"PHOENIX 200",1
2024,6,"PORTER NP6",1
2024,6,"Q8 55 E-TRON",1
2024,6,"Q8 SPORTBACK 55 E-TRON",1
2024,6,"R500",1
2024,6,"R560 4X4",1
2024,6,"R640",1
2024,6,"R650",1
2024,6,"R660",1
2024,6,"R9",1
2024,6,"RAVE",1
2024,6,"RENEGADE",1
2024,6,"RS-T 18,0",1
2024,6,"RX300",1
2024,6,"SOLTERRA",1
2024,6,"T 7,3 SF",1
2024,6,"T-13-TK",1
2024,6,"T185",1
2024,6,"T-3K",1
2024,6,"T5.140 AC",1
2024,6,"T6.9 SR",1
2024,6,"T7400SB",1
2024,6,"TANG EV",1
2024,6,"TE 300",1
2024,6,"TESSORO 496",1
2024,6,"TGV",1
2024,6,"TGX",1
2024,6,"TOUAREG EHYBRID",1
2024,6,"TP300-DLB",1
2024,6,"TR1 250",1
2024,6,"TRANSIT CONNECT",1
2024,6,"TRANSPORTER",1
2024,6,"TS90",1
2024,6,"TT140",1
2024,6,"TTA 20020",1
2024,6,"TTR110",1
2024,6,"ULTRA BEE",1
2024,6,"UTPK-3",1
2024,6,"V30",1
2024,6,"VERSYS 650",1
2024,6,"VITO TOURER",1
2024,6,"W04",1
2024,6,"W08",1
2024,6,"W21",1
2024,6,"WS-130G",1
2024,6,"X1 XDRIVE25E",1
2024,6,"XD100",1
2024,6,"XWOLF700 L",1
2024,6,"XWOLF700L",1
2024,6,"XXF 250",1
2024,6,"XXF 450",1
2024,6,"YZF690",1
2024,6,"Z500",1
2024,6,"ZN50QT-22",1
2024,7,"RAV4",63
2024,7,"OCTAVIA",47
2024,7,"QASHQAI",46
2024,7,"SPORTAGE",41
2024,7,"(BLANK)",40
2024,7,"TUCSON",32
2024,7,"MODEL Y",26
2024,7,"NIRO",22
2024,7,"OUTLANDER",22
2024,7,"SEAL U",22
2024,7,"X-TRAIL",21
2024,7,"DUSTER",17
2024,7,"SPRINTER",17
2024,7,"KAMIQ",16
2024,7,"TRAFIC",16
2024,7,"HILUX",15
2024,7,"KODIAQ",15
2024,7,"SORENTO",15
2024,7,"LAND CRUISER (150 SERIES)",14
2024,7,"ATTO 3",13
2024,7,"XC60",13
2024,7,"CEED",12
2024,7,"PROACE",12
2024,7,"SNARLER",12
2024,7,"YARIS",12
2024,7,"3008",11
2024,7,"RAM 3500",11
2024,7,"XC40",11
2024,7,"XC90",11
2024,7,"ENYAQ 80X",10
2024,7,"POLESTAR 2",10
2024,7,"YARIS CROSS",10
2024,7,"MAVERICK",9
2024,7,"WRANGLER UNLIMITED",9
2024,7,"C-HR",8
2024,7,"COMPASS",8
2024,7,"EV6",8
2024,7,"SCB*S3D",8
2024,7,"STONIC",8
2024,7,"X5 XDRIVE50E",8
2024,7,"XWOLF550L",8
2024,7,"1",7
2024,7,"460 UFE",7
2024,7,"EQC 400 4MATIC",7
2024,7,"MASTER",7
2024,7,"RANGE ROVER SPORT",7
2024,7,"SANDERO",7
2024,7,"ADORA",6
2024,7,"ARIYA",6
2024,7,"BR2",6
2024,7,"CX-5",6
2024,7,"DEFENDER",6
2024,7,"E:NY1",6
2024,7,"GRAND CHEROKEE",6
2024,7,"SPORTSMAN",6
2024,7,"AYGO X",5
2024,7,"DOLPHIN",5
2024,7,"EQE 350 4MATIC",5
2024,7,"EX30",5
2024,7,"IX1 XDRIVE30",5
2024,7,"KONA",5
2024,7,"PATHCROSS MAX PRO",5
2024,7,"W51",5
2024,7,"XWOLF700L",5
2024,7,"AU180",4
2024,7,"CITAN",4
2024,7,"EXPRESS",4
2024,7,"FH16",4
2024,7,"HESTAKERRA",4
2024,7,"LBX",4
2024,7,"MAZDA MX-30",4
2024,7,"NX450H+",4
2024,7,"PICANTO",4
2024,7,"POLESTAR 3",4
2024,7,"PROACE CITY",4
2024,7,"R660",4
2024,7,"RANGE ROVER",4
2024,7,"RX450H+",4
2024,7,"T3718H",4
2024,7,"TRANSIT CUSTOM",4
2024,7,"2008",3
2024,7,"26",3
2024,7,"600",3
2024,7,"ACTION SPORT",3
2024,7,"ALPINA",3
2024,7,"AU125",3
2024,7,"C15-1094",3
2024,7,"CAMP-LET",3
2024,7,"COROLLA",3
2024,7,"EQA 300 4MATIC",3
2024,7,"EV9",3
2024,7,"FRI",3
2024,7,"GLE 350 DE 4MATIC",3
2024,7,"HA133015",3
2024,7,"HL4121/270",3
2024,7,"HR-V",3
2024,7,"IONIQ5",3
2024,7,"IX XDRIVE40",3
2024,7,"JUKE",3
2024,7,"L340",3
2024,7,"LIGHT BEE",3
2024,7,"MAZDA2 HYBRID",3
2024,7,"MODEL 3",3
2024,7,"MRT 50",3
2024,7,"OFFROAD",3
2024,7,"OUTBACK",3
2024,7,"PUMA",3
2024,7,"RANGER",3
2024,7,"SOLTERRA",3
2024,7,"T6900 SB",3
2024,7,"T7400SB",3
2024,7,"W01",3
2024,7,"W28",3
2024,7,"X3 XDRIVE30E",3
2024,7,"540 UL",2
2024,7,"560 CFE",2
2024,7,"560 KMFE",2
2024,7,"560 UL",2
2024,7,"660 WQM",2
2024,7,"730",2
2024,7,"901 NORDEN",2
2024,7,"AMAROK",2
2024,7,"ARTICA",2
2024,7,"AY70",2
2024,7,"BENIVAN B 100 ES",2
2024,7,"BENIVAN B120",2
2024,7,"BR1",2
2024,7,"C20-1135",2
2024,7,"C5",2
2024,7,"CFORCE 1000 TOURING",2
2024,7,"CFORCE 625 TOURING",2
2024,7,"CP600-DRBW/DROP",2
2024,7,"CR-V",2
2024,7,"EQB 250",2
2024,7,"EQB 300 4MATIC",2
2024,7,"EQV",2
2024,7,"FBI 86 T",2
2024,7,"FORESTER",2
2024,7,"G500",2
2024,7,"GCV",2
2024,7,"GRIZZLY",2
2024,7,"HA132513",2
2024,7,"HT 304121",2
2024,7,"HU",2
2024,7,"ID. BUZZ PRO 150 KW",2
2024,7,"ID.3 PRO 150 KW",2
2024,7,"IX3",2
2024,7,"JIMNY",2
2024,7,"KANGOO",2
2024,7,"KANGOO VAN E-TECH ELECTRI",2
2024,7,"KLQ6532GEV",2
2024,7,"LEAF",2
2024,7,"LT",2
2024,7,"MAZDA2",2
2024,7,"MG MARVEL R ELECTRIC",2
2024,7,"MG ZS EV",2
2024,7,"NC750XD",2
2024,7,"Q8 SPORTBACK 50 E-TRON",2
2024,7,"R560",2
2024,7,"REXTON",2
2024,7,"SCANIA TOURING HD",2
2024,7,"TAURAS",2
2024,7,"TGS",2
2024,7,"TGV",2
2024,7,"UPPK-3",2
2024,7,"VIVARO",2
2024,7,"V-KLASSE",2
2024,7,"W08",2
2024,7,"W21",2
2024,7,"W23R",2
2024,7,"ZFORCE 1000SPORT",2
2024,7,"ZGV",2
2024,7,"#3",1
2024,7,"2300S",1
2024,7,"2718M3",1
2024,7,"350 EXC-F",1
2024,7,"35S18",1
2024,7,"450CL-C",1
2024,7,"495 UL",1
2024,7,"5100 D KEYLINE",1
2024,7,"5420W",1
2024,7,"560 WFU",1
2024,7,"585 UL",1
2024,7,"650 KFU",1
2024,7,"6R 145",1
2024,7,"700MT",1
2024,7,"70S18H",1
2024,7,"718 SPYDER RS",1
2024,7,"720 UKFE",1
2024,7,"790 ADVENTURE",1
2024,7,"90V",1
2024,7,"A TYPE",1
2024,7,"A180",1
2024,7,"AAP",1
2024,7,"ACTROS",1
2024,7,"AD200X/P",1
2024,7,"AD35105",1
2024,7,"ALBA",1
2024,7,"ALTEA",1
2024,7,"ANTARES",1
2024,7,"ARKANA E-TECH",1
2024,7,"AT3000LBTB",1
2024,7,"AUSTRAL",1
2024,7,"AVENGER",1
2024,7,"BAJA BANDIT",1
2024,7,"BAYON",1
2024,7,"BERLINGO",1
2024,7,"BIANCO",1
2024,7,"BR3",1
2024,7,"C15-1056",1
2024,7,"C40",1
2024,7,"C7",1
2024,7,"CA70",1
2024,7,"CADDY",1
2024,7,"CAR HAULER",1
2024,7,"CFORCE520L",1
2024,7,"CITY",1
2024,7,"COMBI CAMP",1
2024,7,"COMBO",1
2024,7,"COMBO-E CARGO",1
2024,7,"COMMANDER",1
2024,7,"COOPER E",1
2024,7,"CORSA",1
2024,7,"CRAFTER",1
2024,7,"CRF1100D4",1
2024,7,"CRF250R",1
2024,7,"DESERT X",1
2024,7,"DISCOVERY",1
2024,7,"DISCOVERY SPORT",1
2024,7,"DS525X",1
2024,7,"DT25000",1
2024,7,"DUCATO",1
2024,7,"E-BERLINGO VAN",1
2024,7,"E-C4 X",1
2024,7,"EC40",1
2024,7,"ELIMINATOR",1
2024,7,"EN300 FI 2T",1
2024,7,"ENYAQ RS",1
2024,7,"EQS 580 4MATIC",1
2024,7,"ES300H",1
2024,7,"EXPEDITION",1
2024,7,"EXPERT",1
2024,7,"F3720H",1
2024,7,"FARMALL",1
2024,7,"FH",1
2024,7,"FIRST",1
2024,7,"FLATVAGN",1
2024,7,"FOLDING CAMPER",1
2024,7,"F-PACE",1
2024,7,"FPT352",1
2024,7,"G9",1
2024,7,"GD 3-8X",1
2024,7,"GLC 300 E 4MATIC",1
2024,7,"GLE 350 DE 4MATIC COUPE",1
2024,7,"GLS 450 D 4MATIC",1
2024,7,"GMK 6300L-1",1
2024,7,"GP",1
2024,7,"HA",1
2024,7,"HIGHLANDER",1
2024,7,"HPL150PG007304BG",1
2024,7,"HT 253118",1
2024,7,"HT 254118",1
2024,7,"HUK 303117",1
2024,7,"I7 XDRIVE60",1
2024,7,"ID. BUZZ CARGO 150 KW",1
2024,7,"ID.4 GTX 220 KW",1
2024,7,"ID.4 PRO 4MOTION 210KW",1
2024,7,"ID.5 GTX 220 KW",1
2024,7,"KANGOO VAN",1
2024,7,"KLX140R",1
2024,7,"KOMBI",1
2024,7,"KT-F3015/200",1
2024,7,"KX85",1
2024,7,"L360",1
2024,7,"LMR-14 S",1
2024,7,"MARCO POLO",1
2024,7,"MAXXUM 150 CVX",1
2024,7,"MAZDA CX-60",1
2024,7,"MEDAX3",1
2024,7,"MEGANE E-TECH ELECTRIC",1
2024,7,"MF 5S.145",1
2024,7,"MOKKA",1
2024,7,"MT-07",1
2024,7,"MULTIVAN",1
2024,7,"MUSTANG MACH-E",1
2024,7,"N13-305MULTI",1
2024,7,"NT1100D",1
2024,7,"OFFROAD CAMPER",1
2024,7,"OPUS 4",1
2024,7,"ORA FUNKY CAT",1
2024,7,"P320",1
2024,7,"P360",1
2024,7,"P420",1
2024,7,"PARK RANGER 2150",1
2024,7,"PR7",1
2024,7,"PRIUS PHEV",1
2024,7,"PROACE CITY VERSO ELECTRI",1
2024,7,"PSX 3000",1
2024,7,"Q4 45 E-TRON",1
2024,7,"Q8 50 E-TRON",1
2024,7,"Q8 55 E-TRON",1
2024,7,"R 1250 GS",1
2024,7,"R560 4X4",1
2024,7,"R590",1
2024,7,"R640",1
2024,7,"RANGE ROVER EVOQUE",1
2024,7,"RANGE ROVER VELAR",1
2024,7,"RR300",1
2024,7,"RZ450E",1
2024,7,"RZR 200",1
2024,7,"S 516 HD",1
2024,7,"S19381250",1
2024,7,"S200",1
2024,7,"S660",1
2024,7,"SANTA FE",1
2024,7,"SBH",1
2024,7,"SEAL",1
2024,7,"SEMITRAILER",1
2024,7,"SILVERADO 2500HD",1
2024,7,"T175E",1
2024,7,"T2517S",1
2024,7,"T3118H",1
2024,7,"T4B",1
2024,7,"T5.140 DC",1
2024,7,"TA",1
2024,7,"TAYCAN 4S",1
2024,7,"TEG6190BEV",1
2024,7,"TENDENZA 560",1
2024,7,"TESSORO 463",1
2024,7,"TGX",1
2024,7,"TRANSIT",1
2024,7,"TT5325ATB",1
2024,7,"TTR50E",1
2024,7,"UNIVERSAL 3500",1
2024,7,"VILLAIN SX10 X",1
2024,7,"VV600/2",1
2024,7,"W04",1
2024,7,"WBX20",1
2024,7,"WF10LDH",1
2024,7,"X1 XDRIVE25E",1
2024,7,"X5 XDRIVE30D",1
2024,7,"X7 XDRIVE40D",1
2024,7,"XD100",1
2024,7,"XM",1
2024,7,"XX 125",1
2024,7,"YZ125LC",1
2024,7,"YZ450F",1
2024,7,"Z650",1
2024,7,"ZN50QT-22",1
2024,7,"ZX-6R",1
2024,8,"MODEL Y",35
2024,8,"RAV4",31
2024,8,"(BLANK)",25
2024,8,"EX30",17
2024,8,"E:NY1",15
2024,8,"YARIS",14
2024,8,"SPRINTER",13
2024,8,"LAND CRUISER (150 SERIES)",12
2024,8,"CADDY",11
2024,8,"TUCSON",11
2024,8,"OUTLANDER",10
2024,8,"KODIAQ",9
2024,8,"SORENTO",9
2024,8,"TRANSIT CUSTOM",9
2024,8,"E-PARTNER",8
2024,8,"RANGER",8
2024,8,"YARIS CROSS",8
2024,8,"EV6",7
2024,8,"IX3",7
2024,8,"MODEL 3",7
2024,8,"CEED",6
2024,8,"COROLLA",6
2024,8,"CR-V",6
2024,8,"DEFENDER",6
2024,8,"GRIZZLY",6
2024,8,"NIRO",6
2024,8,"OCTAVIA",6
2024,8,"PUMA",6
2024,8,"R560",6
2024,8,"SNARLER",6
2024,8,"SPORTAGE",6
2024,8,"SPORTSMAN",6
2024,8,"XC60",6
2024,8,"AU125",5
2024,8,"C-HR",5
2024,8,"ENYAQ 80X",5
2024,8,"HIGHLANDER",5
2024,8,"HILUX",5
2024,8,"JIMNY",5
2024,8,"KAMIQ",5
2024,8,"PATHCROSS MAX PRO",5
2024,8,"POLO",5
2024,8,"QASHQAI",5
2024,8,"RANGE ROVER SPORT",5
2024,8,"SEAL U",5
2024,8,"TRANSIT COURIER",5
2024,8,"XC40",5
2024,8,"XC90",5
2024,8,"2008",4
2024,8,"E-C4",4
2024,8,"G500",4
2024,8,"GLE 400 E 4MATIC",4
2024,8,"GRAND CHEROKEE",4
2024,8,"IX1 XDRIVE30",4
2024,8,"KANGOO",4
2024,8,"KONA",4
2024,8,"MASTER",4
2024,8,"PICANTO",4
2024,8,"Q8 50 E-TRON",4
2024,8,"T68",4
2024,8,"TGV",4
2024,8,"TRAFIC",4
2024,8,"TRANSPORTER",4
2024,8,"UP!",4
2024,8,"X5 XDRIVE50E",4
2024,8,"XWOLF550L",4
2024,8,"208",3
2024,8,"ATTO 3",3
2024,8,"BR2",3
2024,8,"CX-5",3
2024,8,"EQE 350 4MATIC",3
2024,8,"GLE 350 DE 4MATIC",3
2024,8,"IONIQ6",3
2024,8,"LBX",3
2024,8,"MEGANE E-TECH ELECTRIC",3
2024,8,"NX450H+",3
2024,8,"POLESTAR 2",3
2024,8,"PRIUS PHEV",3
2024,8,"PROACE CITY",3
2024,8,"RANGE ROVER",3
2024,8,"SEAL",3
2024,8,"TOURISMO",3
2024,8,"WRANGLER UNLIMITED",3
2024,8,"XTRAINER",3
2024,8,"ZGV",3
2024,8,"10CTS",2
2024,8,"225E XDRIVE ACTIVE TOURER",2
2024,8,"3008",2
2024,8,"495 UL",2
2024,8,"ACTROS",2
2024,8,"AUSTRAL",2
2024,8,"AY70",2
2024,8,"AYGO X",2
2024,8,"BR3",2
2024,8,"CFORCE 1000 TOURING",2
2024,8,"CFORCE 850 TOURING",2
2024,8,"CFORCE520L",2
2024,8,"COMBO-E CARGO",2
2024,8,"COMPASS",2
2024,8,"CORSA",2
2024,8,"CRAFTER",2
2024,8,"DUSTER",2
2024,8,"ECITAN",2
2024,8,"ENYAQ RS",2
2024,8,"EXPRESS",2
2024,8,"HENGIVAGN",2
2024,8,"HESTAKERRA",2
2024,8,"HT 304121",2
2024,8,"ID.3 PRO 150 KW",2
2024,8,"ID.4 PRO 4MOTION 210KW",2
2024,8,"KANGOO VAN",2
2024,8,"KORANDO",2
2024,8,"LIGHT BEE",2
2024,8,"MAZDA CX-60",2
2024,8,"MAZDA MX-30",2
2024,8,"N126",2
2024,8,"PROACE",2
2024,8,"Q4 45 E-TRON",2
2024,8,"RAM 3500",2
2024,8,"RX450H+",2
2024,8,"SCRAMBLER",2
2024,8,"SCUDO",2
2024,8,"STONIC",2
2024,8,"TA",2
2024,8,"TESSORO 463",2
2024,8,"TRAXTER",2
2024,8,"VITO",2
2024,8,"W01",2
2024,8,"W08",2
2024,8,"W21",2
2024,8,"X3 XDRIVE30E",2
2024,8,"XCEED",2
2024,8,"XWOLF700L",2
2024,8,"16 4WD",1
2024,8,"209 F",1
2024,8,"21",1
2024,8,"250 XC",1
2024,8,"300 SE-F",1
2024,8,"4310 ATB",1
2024,8,"450MT",1
2024,8,"460 UFE",1
2024,8,"560 CFE",1
2024,8,"595 KML",1
2024,8,"5DC",1
2024,8,"620 CL",1
2024,8,"650 UMFE",1
2024,8,"660 WQM",1
2024,8,"85 SX",1
2024,8,"890 ADVENTURE",1
2024,8,"911 S/T",1
2024,8,"911 TURBO S",1
2024,8,"ADORA",1
2024,8,"ALPINA",1
2024,8,"ALTEA",1
2024,8,"AMAROK",1
2024,8,"ARION 470",1
2024,8,"ARIYA",1
2024,8,"ARTICA",1
2024,8,"AVENGER",1
2024,8,"BAUMA",1
2024,8,"BAYON",1
2024,8,"BERLINGO",1
2024,8,"BIGBOX1",1
2024,8,"BT3016/350",1
2024,8,"BTT 7525",1
2024,8,"BULK BLOWER",1
2024,8,"C15P-1043",1
2024,8,"CALIFORNIA",1
2024,8,"CAYENNE S E-HYBRID",1
2024,8,"CBR1000ST",1
2024,8,"CFORCE 110",1
2024,8,"CFORCE 625 TOURING",1
2024,8,"CITAN",1
2024,8,"COOPER SE",1
2024,8,"CVE640",1
2024,8,"DAILY",1
2024,8,"DESERT X",1
2024,8,"DINA",1
2024,8,"DOLPHIN",1
2024,8,"E20",1
2024,8,"EC40",1
2024,8,"EK1-261",1
2024,8,"EQA 300 4MATIC",1
2024,8,"EQC 400 4MATIC",1
2024,8,"EQE 300",1
2024,8,"EQS 450 4MATIC",1
2024,8,"EUT 40.3",1
2024,8,"EV9",1
2024,8,"EXPERT",1
2024,8,"F3118H",1
2024,8,"FBI 86 T",1
2024,8,"FC 450",1
2024,8,"FH16",1
2024,8,"FLUTNINGSKERRA",1
2024,8,"FM",1
2024,8,"FOOD TRAILER",1
2024,8,"FS 450",1
2024,8,"FTL35146",1
2024,8,"G 310 GS",1
2024,8,"G460",1
2024,8,"GD 3-8X",1
2024,8,"GTP",1
2024,8,"HA203015",1
2024,8,"HR-V",1
2024,8,"HT 253118",1
2024,8,"HT 254118",1
2024,8,"HU",1
2024,8,"I 30",1
2024,8,"I20",1
2024,8,"I4 M50",1
2024,8,"ID. BUZZ CARGO 150 KW",1
2024,8,"ID.4 GTX 220 KW",1
2024,8,"ID.5 GTX 220 KW",1
2024,8,"IONIQ5",1
2024,8,"IZZ 458",1
2024,8,"JK-2T",1
2024,8,"JOGGER",1
2024,8,"JUKE",1
2024,8,"JUMPY",1
2024,8,"KANGOO VAN E-TECH ELECTRI",1
2024,8,"KFX90",1
2024,8,"KING QUAD",1
2024,8,"KOMBI",1
2024,8,"KX65",1
2024,8,"LEAF",1
2024,8,"LT",1
2024,8,"M1",1
2024,8,"M5112",1
2024,8,"MAVERICK",1
2024,8,"MAZDA CX-30",1
2024,8,"MAZDA2",1
2024,8,"MAZDA3",1
2024,8,"MC 85",1
2024,8,"MEDAX3",1
2024,8,"MF 5S.145",1
2024,8,"MG4 ELECTRIC",1
2024,8,"MODEL S",1
2024,8,"MODULO",1
2024,8,"MOKKA",1
2024,8,"MUSTANG MACH-E",1
2024,8,"NINJA 500",1
2024,8,"NX350H",1
2024,8,"OFFROAD",1
