"year","month","engine_type","segment","model","registrations"
2023,6,"ELECTRIC","PASSENGER","FIAT_500E",22
2023,6,"ELECTRIC","PASSENGER","FIAT_ABARTH_500E",0
2023,6,"ELECTRIC","PASSENGER","GWM_ORA",44
2023,6,"ELECTRIC","PASSENGER","HYUNDAI_IONIQ_6",7
2023,6,"ELECTRIC","PASSENGER","LDV_MIFA",0
2023,6,"ELECTRIC","PASSENGER","MERCEDES-BENZ_EQE",3
2023,6,"ELECTRIC","PASSENGER","MERCEDES-BENZ_EQS",0
2023,6,"ELECTRIC","PASSENGER","MG_4",0
2023,6,"ELECTRIC","PASSENGER","OPEL_CORSA",3
2023,6,"ELECTRIC","PASSENGER","RENAULT_MEGANE_E-TECH",1
2023,6,"ELECTRIC","PASSENGER","BYD_SEAL",0
2023,6,"ELECTRIC","PASSENGER","POLESTAR_2",0
2023,6,"ELECTRIC","PASSENGER","JEEP_AVENGER",0
2023,6,"ELECTRIC","PASSENGER","SUBARU_SOLTERRA",0
2023,6,"ELECTRIC","SUV","AUDI_E-TRON",8
2023,6,"ELECTRIC","SUV","BMW_I",16
2023,6,"ELECTRIC","SUV","BMW_X1",8
2023,6,"ELECTRIC","SUV","HYUNDAI_IONIQ_5",91
2023,6,"ELECTRIC","SUV","HYUNDAI_KONA",30
2023,6,"ELECTRIC","SUV","JAGUAR_I-PACE",2
2023,6,"ELECTRIC","SUV","KIA_NIRO",32
2023,6,"ELECTRIC","SUV","MAZDA_MX-30",2
2023,6,"ELECTRIC","SUV","MERCEDES-BENZ_EQA",7
2023,6,"ELECTRIC","SUV","MERCEDES-BENZ_EQC",15
2023,6,"ELECTRIC","SUV","MG_ZS",259
2023,6,"ELECTRIC","SUV","PEUGEOT_2008",17
2023,6,"ELECTRIC","SUV","SSANGYONG_KORANDO",2
2023,6,"ELECTRIC","SUV","VOLVO_XC40",16
2023,6,"ELECTRIC","SUV","KIA_EV6",93
2023,6,"ELECTRIC","SUV","LEXUS_UX300E",7
2023,6,"ELECTRIC","SUV","TESLA_MODEL_Y",765
2023,6,"ELECTRIC","SUV","AUDI_Q4_E-TRON",2
2023,6,"ELECTRIC","SUV","BYD_ATTO_3",437
2023,6,"ELECTRIC","SUV","FORD_MUSTANG_MACH-E",98
2023,6,"ELECTRIC","SUV","KIA_NIRO_PLUS",3
2023,6,"ELECTRIC","SUV","LEXUS_RZ",2
2023,6,"ELECTRIC","SUV","LOTUS_ELETRE",0
2023,6,"ELECTRIC","SUV","MERCEDES-BENZ_EQB",2
2023,6,"ELECTRIC","SUV","MERCEDES-BENZ_EQE",0
2023,6,"ELECTRIC","SUV","MERCEDES-BENZ_EQS",0
2023,6,"ELECTRIC","SUV","OPEL_MOKKA",19
2023,6,"ELECTRIC","SUV","SKODA_ENYAQ",0
2023,6,"ELECTRIC","SUV","TOYOTA_BZ4X",0
2023,6,"ELECTRIC","SUV","VOLKSWAGEN_ID.4",0
2023,6,"ELECTRIC","SUV","VOLKSWAGEN_ID.5",67
2023,6,"ELECTRIC","SUV","VOLVO_C40",2
2023,6,"ELECTRIC","SUV","AUDI_Q8_E-TRON",0
2023,6,"ELECTRIC","SUV","NISSAN_ARIYA",0
2023,6,"ELECTRIC","SUV","KIA_EV9",0
2023,6,"ELECTRIC","LIGHT_COMMERCIAL","FORD_TRANSIT",0
2023,6,"ELECTRIC","LIGHT_COMMERCIAL","FOTON_VIEW",0
2023,6,"ELECTRIC","LIGHT_COMMERCIAL","LDV_EDELIVER_3",2
2023,6,"ELECTRIC","LIGHT_COMMERCIAL","MERCEDES-BENZ_SPRINTER",0
2023,6,"ELECTRIC","LIGHT_COMMERCIAL","MERCEDES-BENZ_VITO",0
2023,6,"ELECTRIC","LIGHT_COMMERCIAL","PEUGEOT_EXPERT",3
2023,6,"ELECTRIC","LIGHT_COMMERCIAL","PEUGEOT_PARTNER",3
2023,6,"ELECTRIC","LIGHT_COMMERCIAL","RENAULT_KANGOO",1
2023,6,"ELECTRIC","LIGHT_COMMERCIAL","LDV_EDELIVER_9",8
2023,6,"ELECTRIC","LIGHT_COMMERCIAL","LDV_ET60",6
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","ALEXANDER_DENNIS_ENVIRO_200",0
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","CRRC_ET12MAX",0
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","FACTORY_BUILT_GEELY",0
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","FACTORY_BUILT_YUTONG",0
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","FORD_TRANSIT",1
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","FOTON_AUMARK",0
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","FOTON_BJ",17
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","FUSO_ECANTER_8",0
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","SCANIA_P",0
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","XCMG_E700",1
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","LDV_EDELIVER_9",2
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","FACTORY_BUILT_KAHU_EV",0
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","FACTORY_BUILT_YANGZHOU_YAXING",0
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","MERCEDES-BENZ_EACTROS",0
2023,6,"ELECTRIC","HEAVY_COMMERCIAL","FACTORY_BUILT_QINGLING",0
2023,6,"ELECTRIC","OTHERS","FIAT_500",1
2023,6,"ELECTRIC","OTHERS","FUSO_ECANTER",0
2023,6,"ELECTRIC","OTHERS","POLARIS_GOUPIL",0
2023,6,"ELECTRIC","OTHERS","FIAT_500E",0
2023,6,"ELECTRIC","OTHERS","HYUNDAI_MIGHTY_ELECTRIC",0
2023,6,"ELECTRIC_HYDROGEN_FUEL_CELL","PASSENGER","TOYOTA_MIRAI",0
2023,6,"ELECTRIC_HYDROGEN_FUEL_CELL","SUV","HYUNDAI_NEXO",0
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","AUDI_A3",0
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","BENTLEY_FLYING_SPUR",0
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","BMW_2_SERIES",0
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","BMW_3_SERIES",2
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","BMW_5_SERIES",0
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","BMW_7_SERIES",0
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","CUPRA_FORMENTOR",1
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","FERRARI_SF90_STRADALE",1
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","HYUNDAI_IONIQ",0
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","MERCEDES-BENZ_A-CLASS",1
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","MERCEDES-BENZ_C-CLASS",3
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","OPEL_ASTRA",0
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","PEUGEOT_308",0
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","PEUGEOT_508",0
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","PORSCHE_PANAMERA",1
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","SKODA_OCTAVIA",3
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","SKODA_SUPERB",26
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","TOYOTA_PRIUS",0
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","VOLKSWAGEN_GOLF",0
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","MCLAREN_ARTURA",0
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","VOLKSWAGEN_T7",4
2023,6,"PLUG-IN_PETROL_HYBRID","PASSENGER","FERRARI_296",1
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","AUDI_Q3",0
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","AUDI_Q5",4
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","AUDI_Q7",0
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","AUDI_Q8",0
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","BENTLEY_BENTAYGA",0
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","BMW_X3",6
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","BMW_X5",3
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","CITROEN_C5_AIRCROSS",3
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","FORD_ESCAPE",110
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","HYUNDAI_SANTA_FE",0
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","HYUNDAI_TUCSON",6
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","JAGUAR_F-PACE",0
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","JEEP_COMPASS",5
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","JEEP_GRAND_CHEROKEE",2
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","JEEP_RENEGADE",1
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","KIA_NIRO",135
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","KIA_SORENTO",64
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","LAND_ROVER_DEFENDER",8
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","LAND_ROVER_RANGE_ROVER",0
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","LAND_ROVER_RANGE_ROVER_EVOQUE",6
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","LAND_ROVER_RANGE_ROVER_SPORT",1
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","LAND_ROVER_RANGE_ROVER_VELAR",4
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","MERCEDES-BENZ_GLC",2
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","MG_HS",40
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","MINI_COUNTRYMAN",77
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","MITSUBISHI_ECLIPSE_CROSS",495
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","MITSUBISHI_OUTLANDER",253
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","PEUGEOT_3008",0
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","PEUGEOT_408",0
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","PORSCHE_CAYENNE",1
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","VOLVO_XC60",9
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","VOLVO_XC90",9
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","LEXUS_NX",17
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","BMW_XM",2
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","LEXUS_RX",0
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","MAZDA_CX-60",2
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","OPEL_GRANDLAND",2
2023,6,"PLUG-IN_PETROL_HYBRID","SUV","BYD_SEAL_U",0
2023,6,"PLUG-IN_PETROL_HYBRID","LIGHT_COMMERCIAL","FORD_TRANSIT",4
2023,6,"PLUG-IN_PETROL_HYBRID","OTHERS","FORD_ESCAPE",0
2023,6,"PLUG-IN_PETROL_HYBRID","OTHERS","MAZDA_CX-60",0
2023,6,"PLUG-IN_PETROL_HYBRID","OTHERS","LEVC_VN5",0
2023,6,"PETROL_HYBRID","PASSENGER","CUPRA_LEON",8
2023,6,"PETROL_HYBRID","PASSENGER","FORD_FOCUS",24
2023,6,"PETROL_HYBRID","PASSENGER","HAVAL_JOLION",13
2023,6,"PETROL_HYBRID","PASSENGER","HONDA_JAZZ",230
2023,6,"PETROL_HYBRID","PASSENGER","HYUNDAI_IONIQ",12
2023,6,"PETROL_HYBRID","PASSENGER","LEXUS_ES300H",6
2023,6,"PETROL_HYBRID","PASSENGER","LEXUS_IS300H",2
2023,6,"PETROL_HYBRID","PASSENGER","MASERATI_GHIBLI",0
2023,6,"PETROL_HYBRID","PASSENGER","MAZDA_MAZDA3",7
2023,6,"PETROL_HYBRID","PASSENGER","MERCEDES-BENZ_C-CLASS",3
2023,6,"PETROL_HYBRID","PASSENGER","SEAT_LEON",1
2023,6,"PETROL_HYBRID","PASSENGER","SUZUKI_SWIFT",190
2023,6,"PETROL_HYBRID","PASSENGER","TOYOTA_CAMRY",139
2023,6,"PETROL_HYBRID","PASSENGER","TOYOTA_COROLLA",235
2023,6,"PETROL_HYBRID","PASSENGER","TOYOTA_YARIS",112
2023,6,"PETROL_HYBRID","PASSENGER","VOLVO_S60",0
2023,6,"PETROL_HYBRID","PASSENGER","VOLVO_V60_CROSS_COUNTRY",0
2023,6,"PETROL_HYBRID","PASSENGER","GWM_HAVAL_JOLION",0
2023,6,"PETROL_HYBRID","SUV","BMW_X7",3
2023,6,"PETROL_HYBRID","SUV","FORD_ESCAPE",138
2023,6,"PETROL_HYBRID","SUV","FORD_PUMA",79
2023,6,"PETROL_HYBRID","SUV","HAVAL_H6",131
2023,6,"PETROL_HYBRID","SUV","HAVAL_JOLION",178
2023,6,"PETROL_HYBRID","SUV","HONDA_CRV",0
2023,6,"PETROL_HYBRID","SUV","HYUNDAI_KONA",207
2023,6,"PETROL_HYBRID","SUV","HYUNDAI_SANTA_FE",29
2023,6,"PETROL_HYBRID","SUV","HYUNDAI_TUCSON",167
2023,6,"PETROL_HYBRID","SUV","KIA_NIRO",246
2023,6,"PETROL_HYBRID","SUV","KIA_SORENTO",37
2023,6,"PETROL_HYBRID","SUV","LEXUS_UX250H",41
2023,6,"PETROL_HYBRID","SUV","MASERATI_LEVANTE",1
2023,6,"PETROL_HYBRID","SUV","MAZDA_CX-30",17
2023,6,"PETROL_HYBRID","SUV","MAZDA_MX-30",12
2023,6,"PETROL_HYBRID","SUV","MERCEDES-BENZ_GLC",6
2023,6,"PETROL_HYBRID","SUV","MERCEDES-BENZ_GLE",0
2023,6,"PETROL_HYBRID","SUV","SUBARU_FORESTER",5
2023,6,"PETROL_HYBRID","SUV","SUBARU_XV",0
2023,6,"PETROL_HYBRID","SUV","TOYOTA_C-HR",259
2023,6,"PETROL_HYBRID","SUV","TOYOTA_HIGHLANDER",162
2023,6,"PETROL_HYBRID","SUV","TOYOTA_RAV4",982
2023,6,"PETROL_HYBRID","SUV","TOYOTA_YARIS_CROSS",165
2023,6,"PETROL_HYBRID","SUV","VOLVO_XC40",16
2023,6,"PETROL_HYBRID","SUV","VOLVO_XC60",22
2023,6,"PETROL_HYBRID","SUV","VOLVO_XC90",10
2023,6,"PETROL_HYBRID","SUV","LEXUS_NX",24
2023,6,"PETROL_HYBRID","SUV","RENAULT_ARKANA",0
2023,6,"PETROL_HYBRID","SUV","SUZUKI_S-CROSS",0
2023,6,"PETROL_HYBRID","SUV","ALFA_ROMEO_TONALE",9
2023,6,"PETROL_HYBRID","SUV","GWM_H6",0
2023,6,"PETROL_HYBRID","SUV","GWM_JOLION",0
2023,6,"PETROL_HYBRID","SUV","HONDA_ZRV",93
2023,6,"PETROL_HYBRID","SUV","KIA_NIRO_PLUS",19
2023,6,"PETROL_HYBRID","SUV","LEXUS_RX",34
2023,6,"PETROL_HYBRID","SUV","MASERATI_GRECALE",12
2023,6,"PETROL_HYBRID","SUV","MAZDA_CX-60",1
2023,6,"PETROL_HYBRID","SUV","MAZDA_CX-90",0
2023,6,"PETROL_HYBRID","SUV","SUBARU_CROSSTREK",4
2023,6,"PETROL_HYBRID","SUV","TOYOTA_COROLLA_CROSS",180
2023,6,"PETROL_HYBRID","SUV","GWM_HAVAL_H6",0
2023,6,"PETROL_HYBRID","OTHERS","TOYOTA_RAV4",0
2023,7,"ELECTRIC","PASSENGER","AUDI_E-TRON_GT",0
2023,7,"ELECTRIC","PASSENGER","BMW_4_SERIES",13
2023,7,"ELECTRIC","PASSENGER","BMW_5_SERIES",0
2023,7,"ELECTRIC","PASSENGER","BMW_I",0
2023,7,"ELECTRIC","PASSENGER","CITROEN_C4",7
2023,7,"ELECTRIC","PASSENGER","HYUNDAI_IONIQ",31
2023,7,"ELECTRIC","PASSENGER","MERCEDES-BENZ_V-CLASS",0
2023,7,"ELECTRIC","PASSENGER","MINI_HATCH",7
2023,7,"ELECTRIC","PASSENGER","NISSAN_LEAF",15
2023,7,"ELECTRIC","PASSENGER","PEUGEOT_208",6
2023,7,"ELECTRIC","PASSENGER","PORSCHE_TAYCAN",3
2023,7,"ELECTRIC","PASSENGER","TESLA_MODEL_3",35
2023,7,"ELECTRIC","PASSENGER","POLESTAR_POLESTAR_2",15
2023,7,"ELECTRIC","PASSENGER","BYD_DOLPHIN",8
2023,7,"ELECTRIC","PASSENGER","CUPRA_BORN",0
2023,7,"ELECTRIC","PASSENGER","FIAT_500E",3
2023,7,"ELECTRIC","PASSENGER","FIAT_ABARTH_500E",0
2023,7,"ELECTRIC","PASSENGER","GWM_ORA",10
2023,7,"ELECTRIC","PASSENGER","HYUNDAI_IONIQ_6",9
2023,7,"ELECTRIC","PASSENGER","LDV_MIFA",0
2023,7,"ELECTRIC","PASSENGER","MERCEDES-BENZ_EQE",6
2023,7,"ELECTRIC","PASSENGER","MERCEDES-BENZ_EQS",0
2023,7,"ELECTRIC","PASSENGER","MG_4",0
2023,7,"ELECTRIC","PASSENGER","OPEL_CORSA",0
2023,7,"ELECTRIC","PASSENGER","RENAULT_MEGANE_E-TECH",0
2023,7,"ELECTRIC","PASSENGER","BYD_SEAL",0
2023,7,"ELECTRIC","PASSENGER","POLESTAR_2",0
2023,7,"ELECTRIC","PASSENGER","JEEP_AVENGER",0
2023,7,"ELECTRIC","PASSENGER","SUBARU_SOLTERRA",0
2023,7,"ELECTRIC","SUV","AUDI_E-TRON",1
2023,7,"ELECTRIC","SUV","BMW_I",13
2023,7,"ELECTRIC","SUV","BMW_X1",17
2023,7,"ELECTRIC","SUV","HYUNDAI_IONIQ_5",7
2023,7,"ELECTRIC","SUV","HYUNDAI_KONA",6
2023,7,"ELECTRIC","SUV","JAGUAR_I-PACE",1
2023,7,"ELECTRIC","SUV","KIA_NIRO",147
2023,7,"ELECTRIC","SUV","MAZDA_MX-30",0
2023,7,"ELECTRIC","SUV","MERCEDES-BENZ_EQA",2
2023,7,"ELECTRIC","SUV","MERCEDES-BENZ_EQC",1
2023,7,"ELECTRIC","SUV","MG_ZS",29
2023,7,"ELECTRIC","SUV","PEUGEOT_2008",2
2023,7,"ELECTRIC","SUV","SSANGYONG_KORANDO",2
2023,7,"ELECTRIC","SUV","VOLVO_XC40",6
2023,7,"ELECTRIC","SUV","KIA_EV6",16
2023,7,"ELECTRIC","SUV","LEXUS_UX300E",3
2023,7,"ELECTRIC","SUV","TESLA_MODEL_Y",169
2023,7,"ELECTRIC","SUV","AUDI_Q4_E-TRON",20
2023,7,"ELECTRIC","SUV","BYD_ATTO_3",60
2023,7,"ELECTRIC","SUV","FORD_MUSTANG_MACH-E",23
2023,7,"ELECTRIC","SUV","KIA_NIRO_PLUS",3
2023,7,"ELECTRIC","SUV","LEXUS_RZ",2
2023,7,"ELECTRIC","SUV","LOTUS_ELETRE",0
2023,7,"ELECTRIC","SUV","MERCEDES-BENZ_EQB",4
2023,7,"ELECTRIC","SUV","MERCEDES-BENZ_EQE",0
2023,7,"ELECTRIC","SUV","MERCEDES-BENZ_EQS",0
2023,7,"ELECTRIC","SUV","OPEL_MOKKA",3
2023,7,"ELECTRIC","SUV","SKODA_ENYAQ",0
2023,7,"ELECTRIC","SUV","TOYOTA_BZ4X",3
2023,7,"ELECTRIC","SUV","VOLKSWAGEN_ID.4",62
2023,7,"ELECTRIC","SUV","VOLKSWAGEN_ID.5",15
2023,7,"ELECTRIC","SUV","VOLVO_C40",0
2023,7,"ELECTRIC","SUV","AUDI_Q8_E-TRON",0
2023,7,"ELECTRIC","SUV","NISSAN_ARIYA",0
2023,7,"ELECTRIC","SUV","KIA_EV9",0
2023,7,"ELECTRIC","LIGHT_COMMERCIAL","FORD_TRANSIT",7
2023,7,"ELECTRIC","LIGHT_COMMERCIAL","FOTON_VIEW",0
2023,7,"ELECTRIC","LIGHT_COMMERCIAL","LDV_EDELIVER_3",1
2023,7,"ELECTRIC","LIGHT_COMMERCIAL","MERCEDES-BENZ_SPRINTER",0
2023,7,"ELECTRIC","LIGHT_COMMERCIAL","MERCEDES-BENZ_VITO",0
2023,7,"ELECTRIC","LIGHT_COMMERCIAL","PEUGEOT_EXPERT",2
2023,7,"ELECTRIC","LIGHT_COMMERCIAL","PEUGEOT_PARTNER",1
2023,7,"ELECTRIC","LIGHT_COMMERCIAL","RENAULT_KANGOO",0
2023,7,"ELECTRIC","LIGHT_COMMERCIAL","LDV_EDELIVER_9",3
2023,7,"ELECTRIC","LIGHT_COMMERCIAL","LDV_ET60",1
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","ALEXANDER_DENNIS_ENVIRO_200",0
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","CRRC_ET12MAX",19
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","FACTORY_BUILT_GEELY",0
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","FACTORY_BUILT_YUTONG",0
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","FORD_TRANSIT",2
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","FOTON_AUMARK",0
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","FOTON_BJ",0
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","FUSO_ECANTER_8",0
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","SCANIA_P",0
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","XCMG_E700",0
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","LDV_EDELIVER_9",0
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","FACTORY_BUILT_KAHU_EV",0
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","FACTORY_BUILT_YANGZHOU_YAXING",3
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","MERCEDES-BENZ_EACTROS",0
2023,7,"ELECTRIC","HEAVY_COMMERCIAL","FACTORY_BUILT_QINGLING",0
2023,7,"ELECTRIC","OTHERS","FIAT_500",0
2023,7,"ELECTRIC","OTHERS","FUSO_ECANTER",0
2023,7,"ELECTRIC","OTHERS","POLARIS_GOUPIL",0
2023,7,"ELECTRIC","OTHERS","FIAT_500E",0
2023,7,"ELECTRIC","OTHERS","HYUNDAI_MIGHTY_ELECTRIC",0
2023,7,"ELECTRIC_HYDROGEN_FUEL_CELL","PASSENGER","TOYOTA_MIRAI",0
2023,7,"ELECTRIC_HYDROGEN_FUEL_CELL","SUV","HYUNDAI_NEXO",0
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","AUDI_A3",0
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","BENTLEY_FLYING_SPUR",0
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","BMW_2_SERIES",16
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","BMW_3_SERIES",2
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","BMW_5_SERIES",0
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","BMW_7_SERIES",0
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","CUPRA_FORMENTOR",0
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","FERRARI_SF90_STRADALE",1
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","HYUNDAI_IONIQ",0
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","MERCEDES-BENZ_A-CLASS",0
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","MERCEDES-BENZ_C-CLASS",5
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","OPEL_ASTRA",0
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","PEUGEOT_308",0
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","PEUGEOT_508",0
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","PORSCHE_PANAMERA",1
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","SKODA_OCTAVIA",2
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","SKODA_SUPERB",5
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","TOYOTA_PRIUS",0
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","VOLKSWAGEN_GOLF",0
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","MCLAREN_ARTURA",0
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","VOLKSWAGEN_T7",4
2023,7,"PLUG-IN_PETROL_HYBRID","PASSENGER","FERRARI_296",3
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","AUDI_Q3",0
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","AUDI_Q5",2
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","AUDI_Q7",0
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","AUDI_Q8",0
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","BENTLEY_BENTAYGA",0
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","BMW_X3",4
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","BMW_X5",3
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","CITROEN_C5_AIRCROSS",0
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","FORD_ESCAPE",10
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","HYUNDAI_SANTA_FE",0
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","HYUNDAI_TUCSON",12
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","JAGUAR_F-PACE",0
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","JEEP_COMPASS",4
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","JEEP_GRAND_CHEROKEE",1
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","JEEP_RENEGADE",0
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","KIA_NIRO",2
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","KIA_SORENTO",1
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","LAND_ROVER_DEFENDER",1
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","LAND_ROVER_RANGE_ROVER",3
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","LAND_ROVER_RANGE_ROVER_EVOQUE",10
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","LAND_ROVER_RANGE_ROVER_SPORT",8
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","LAND_ROVER_RANGE_ROVER_VELAR",2
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","MERCEDES-BENZ_GLC",0
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","MG_HS",11
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","MINI_COUNTRYMAN",19
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","MITSUBISHI_ECLIPSE_CROSS",89
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","MITSUBISHI_OUTLANDER",141
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","PEUGEOT_3008",0
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","PEUGEOT_408",0
2023,7,"PLUG-IN_PETROL_HYBRID","SUV","PORSCHE_CAYENNE",0
