"year","month","brand","model","value"
2023,3,"KIA","CEED",2129
2023,3,"KIA","EV6",626
2023,3,"KIA","NIRO",294
2023,3,"KIA","PICANTO",685
2023,3,"KIA","RIO",407
2023,3,"KIA","SORENTO",196
2023,3,"KIA","SOUL",44
2023,3,"KIA","SPORTAGE",1520
2023,3,"KIA","STINGER",70
2023,3,"KIA","STONIC",392
2023,3,"LADA","NIVA",8
2023,3,"LAMBORGHINI","URUS",64
2023,3,"LAND ROVER","DEFENDER",496
2023,3,"LAND ROVER","DISCOVERY",66
2023,3,"LAND ROVER","DISCOVERY SPORT",181
2023,3,"LAND ROVER","RANGE ROVER",98
2023,3,"LAND ROVER","RANGE ROVER EVOQUE",351
2023,3,"LAND ROVER","RANGE ROVER SPORT",130
2023,3,"LAND ROVER","RANGE ROVER VELAR",266
2023,3,"LEXUS","ES",17
2023,3,"LEXUS","LC",23
2023,3,"LEXUS","NX",89
2023,3,"LEXUS","RX",85
2023,3,"LEXUS","UX",39
2023,3,"LOTUS","EMIRA",25
2023,3,"LUCID",,1
2023,3,"LYNK & CO","01",429
2023,3,"MAN","TGE",333
2023,3,"MASERATI","GHIBLI",8
2023,3,"MASERATI","GRANTURISMO",9
2023,3,"MASERATI","GRECALE",78
2023,3,"MASERATI","LEVANTE",22
2023,3,"MAZDA","2",1215
2023,3,"MAZDA","3",513
2023,3,"MAZDA","6",512
2023,3,"MAZDA","CX-5",1480
2023,3,"MAZDA","CX-30",757
2023,3,"MAZDA","CX-60",709
2023,3,"MAZDA","MX-5",384
2023,3,"MAZDA","MX-30",221
2023,3,"MERCEDES","A-KLASSE",2636
2023,3,"MERCEDES","AMG GT",175
2023,3,"MERCEDES","B-KLASSE",1305
2023,3,"MERCEDES","C-KLASSE",4583
2023,3,"MERCEDES","CITAN",660
2023,3,"MERCEDES","CLA-KLASSE",1565
2023,3,"MERCEDES","CLS",131
2023,3,"MERCEDES","E-KLASSE",2300
2023,3,"MERCEDES","E-KLASSE COUPE",294
2023,3,"MERCEDES","G-KLASSE",658
2023,3,"MERCEDES","GL-KLASSE, GLS",223
2023,3,"MERCEDES","GLA",2326
2023,3,"MERCEDES","GLB",1908
2023,3,"MERCEDES","GLK, GLC",3855
2023,3,"MERCEDES","ML-KLASSE, GLE",827
2023,3,"MERCEDES","S-KLASSE",945
2023,3,"MERCEDES","SL",373
2023,3,"MERCEDES","SPRINTER",952
2023,3,"MERCEDES","V-KLASSE",1657
2023,3,"MERCEDES","VITO",725
2023,3,"MG ROEWE","4",1389
2023,3,"MG ROEWE","5",227
2023,3,"MG ROEWE","MARVEL",51
2023,3,"MG ROEWE","RX6",91
2023,3,"MG ROEWE","ZS",252
2023,3,"MINI","MINI",5113
2023,3,"MITSUBISHI","ASX",324
2023,3,"MITSUBISHI","ECLIPSE CROSS",164
2023,3,"MITSUBISHI","MIRAGE, SPACE STAR",1170
2023,3,"MORGAN",,8
2023,3,"NIO","EL7",48
2023,3,"NIO","ET5",50
2023,3,"NIO","ET7",23
2023,3,"NISSAN","ARIYA",53
2023,3,"NISSAN","JUKE",488
2023,3,"NISSAN","LEAF",227
2023,3,"NISSAN","MICRA",172
2023,3,"NISSAN","PRIMASTAR",51
2023,3,"NISSAN","QASHQAI",2987
2023,3,"NISSAN","TOWNSTAR",257
2023,3,"NISSAN","X-TRAIL",353
2023,3,"OPEL","ASTRA",1809
2023,3,"OPEL","COMBO",530
2023,3,"OPEL","CORSA",5123
2023,3,"OPEL","CROSSLAND X",1338
2023,3,"OPEL","GRANDLAND X",1289
2023,3,"OPEL","INSIGNIA",462
2023,3,"OPEL","MOKKA",2516
2023,3,"OPEL","ZAFIRA LIFE",247
2023,3,"PEUGEOT","208",1100
2023,3,"PEUGEOT","308",604
2023,3,"PEUGEOT","408",112
2023,3,"PEUGEOT","508",225
2023,3,"PEUGEOT","2008",739
2023,3,"PEUGEOT","3008",710
2023,3,"PEUGEOT","5008",471
2023,3,"PEUGEOT","BOXER",381
2023,3,"PEUGEOT","EXPERT",66
2023,3,"PEUGEOT","RIFTER",471
2023,3,"POLESTAR","2",756
2023,3,"PORSCHE","911",1190
2023,3,"PORSCHE","BOXSTER",199
2023,3,"PORSCHE","CAYENNE",870
2023,3,"PORSCHE","CAYMAN",135
2023,3,"PORSCHE","MACAN",668
2023,3,"PORSCHE","PANAMERA",115
2023,3,"PORSCHE","TAYCAN",288
2023,3,"RENAULT","ARKANA",630
2023,3,"RENAULT","AUSTRAL",437
2023,3,"RENAULT","CAPTUR",992
2023,3,"RENAULT","CLIO",1007
2023,3,"RENAULT","ESPACE",30
2023,3,"RENAULT","KANGOO",504
2023,3,"RENAULT","KOLEOS",184
2023,3,"RENAULT","MEGANE",715
2023,3,"RENAULT","SCENIC",174
2023,3,"RENAULT","TRAFIC",209
2023,3,"RENAULT","TWINGO",777
2023,3,"RENAULT","ZOE",432
2023,3,"ROLLS ROYCE","CULLINAN",12
2023,3,"SEAT","ALHAMBRA",48
2023,3,"SEAT","ARONA",1355
2023,3,"SEAT","ATECA",1986
2023,3,"SEAT","BORN",1258
2023,3,"SEAT","FORMENTOR",2869
2023,3,"SEAT","IBIZA",1484
2023,3,"SEAT","LEON",2101
2023,3,"SEAT","TARRACO",608
2023,3,"SKODA","ENYAQ",1207
2023,3,"SKODA","FABIA",1795
2023,3,"SKODA","KAMIQ",1658
2023,3,"SKODA","KAROQ",2021
2023,3,"SKODA","KODIAQ",2259
2023,3,"SKODA","OCTAVIA",4970
2023,3,"SKODA","SCALA",617
2023,3,"SKODA","SUPERB",1511
2023,3,"SMART","1",313
2023,3,"SMART","FORTWO",1495
2023,3,"SSANGYONG","KORANDO",33
2023,3,"SSANGYONG","REXTON",52
2023,3,"SSANGYONG","TIVOLI",62
2023,3,"SUBARU","FORESTER",184
2023,3,"SUBARU","IMPREZA",12
2023,3,"SUBARU","OUTBACK",99
2023,3,"SUBARU","SOLTERRA",13
2023,3,"SUBARU","XV",171
2023,3,"SUZUKI","ACROSS",3
2023,3,"SUZUKI","IGNIS",248
2023,3,"SUZUKI","JIMNY",
2023,3,"SUZUKI","SWACE",155
2023,3,"SUZUKI","SWIFT",498
2023,3,"SUZUKI","SX4",887
2023,3,"SUZUKI","VITARA",1489
2023,3,"TESLA","MODEL 3",2560
2023,3,"TESLA","MODEL S",313
2023,3,"TESLA","MODEL X",129
2023,3,"TESLA","MODEL Y",5701
2023,3,"TOYOTA","AYGO",792
2023,3,"TOYOTA","BZ4",214
2023,3,"TOYOTA","C-HR",1080
2023,3,"TOYOTA","COROLLA",1221
2023,3,"TOYOTA","GR 86",23
2023,3,"TOYOTA","HIGHLANDER",
2023,3,"TOYOTA","LANDCRUISER",132
2023,3,"TOYOTA","PRIUS",1
2023,3,"TOYOTA","PROACE",533
2023,3,"TOYOTA","RAV 4",227
2023,3,"TOYOTA","SUPRA",55
2023,3,"TOYOTA","YARIS",2357
2023,3,"VOLVO","60",403
2023,3,"VOLVO","90",185
2023,3,"VOLVO","C40",204
2023,3,"VOLVO","XC40",1323
2023,3,"VOLVO","XC60",1340
2023,3,"VOLVO","XC90",821
2023,3,"VW","ARTEON",1231
2023,3,"VW","CADDY",1702
2023,3,"VW","CRAFTER",657
2023,3,"VW","GOLF",7253
2023,3,"VW","ID. BUZZ",350
2023,3,"VW","ID.3",2582
2023,3,"VW","ID.4, ID.5",3212
2023,3,"VW","PASSAT",4041
2023,3,"VW","POLO",3109
2023,3,"VW","SHARAN",14
2023,3,"VW","T-CROSS",2987
2023,3,"VW","T-ROC",7524
2023,3,"VW","TAIGO",2302
2023,3,"VW","TIGUAN",6010
2023,3,"VW","TOUAREG",659
2023,3,"VW","TOURAN",1326
2023,3,"VW","TRANSPORTER",3442
2023,3,"VW","UP",1366
2023,4,"AIWAYS","U6",
2023,4,"ALFA ROMEO","GIULIA",226
2023,4,"ALFA ROMEO","STELVIO",155
2023,4,"ALFA ROMEO","TONALE",194
2023,4,"ALPINE","A110",35
2023,4,"ASTON MARTIN","DBX",13
2023,4,"ASTON MARTIN","V8",22
2023,4,"AUDI","A1",866
2023,4,"AUDI","A3",2367
2023,4,"AUDI","A4",2801
2023,4,"AUDI","A5",846
2023,4,"AUDI","A6",2358
2023,4,"AUDI","A7",175
2023,4,"AUDI","A8",214
2023,4,"AUDI","E-TRON GT",67
2023,4,"AUDI","Q2",1325
2023,4,"AUDI","Q3",1600
2023,4,"AUDI","Q4",1370
2023,4,"AUDI","Q5",2194
2023,4,"AUDI","Q7",384
2023,4,"AUDI","Q8",935
2023,4,"AUDI","R8",17
2023,4,"AUDI","TT",199
2023,4,"BENTLEY","BENTAYGA",28
2023,4,"BENTLEY","CONTINENTAL",42
2023,4,"BMW","1ER",1618
2023,4,"BMW","2ER",1761
2023,4,"BMW","3ER",2395
2023,4,"BMW","4ER",2178
2023,4,"BMW","5ER",2063
2023,4,"BMW","6ER",52
2023,4,"BMW","7ER",182
2023,4,"BMW","8ER",239
2023,4,"BMW","IX",244
2023,4,"BMW","X1",2425
2023,4,"BMW","X2",312
2023,4,"BMW","X3",1593
2023,4,"BMW","X4",321
2023,4,"BMW","X5",926
2023,4,"BMW","X6",220
2023,4,"BMW","X7",153
2023,4,"BMW","XM",69
2023,4,"BMW","Z4",394
2023,4,"BYD","ATTO 3",46
2023,4,"CADILLAC","ESCALADE",3
2023,4,"CADILLAC","XT4",7
2023,4,"CITROEN","BERLINGO",782
2023,4,"CITROEN","C3",339
2023,4,"CITROEN","C4",288
2023,4,"CITROEN","C5",319
2023,4,"CITROEN","JUMPER",1051
2023,4,"CITROEN","JUMPY",105
2023,4,"DACIA","DUSTER",1120
2023,4,"DACIA","JOGGER",1074
2023,4,"DACIA","SANDERO",1665
2023,4,"DACIA","SPRING",611
2023,4,"DS","DS3",26
2023,4,"DS","DS4",35
2023,4,"DS","DS7 CROSSBACK",51
2023,4,"FERRARI","296",26
2023,4,"FERRARI","F8",26
2023,4,"FERRARI","PORTOFINO",22
2023,4,"FERRARI","ROMA",28
2023,4,"FERRARI","SF90",41
2023,4,"FIAT","500",2475
2023,4,"FIAT","DOBLO",24
2023,4,"FIAT","DUCATO",2089
2023,4,"FIAT","PANDA",455
2023,4,"FIAT","TIPO",33
2023,4,"FORD","ECOSPORT",285
2023,4,"FORD","EXPLORER",44
2023,4,"FORD","FIESTA",723
2023,4,"FORD","FOCUS",1884
2023,4,"FORD","GALAXY",83
2023,4,"FORD","KUGA",1194
2023,4,"FORD","MONDEO",6
2023,4,"FORD","MUSTANG",94
2023,4,"FORD","MUSTANG MACH-E",340
2023,4,"FORD","PUMA",1113
2023,4,"FORD","S-MAX",138
2023,4,"FORD","TRANSIT CONNECT",167
2023,4,"FORD","TRANSIT, TOURNEO",2068
2023,4,"GWM","COFFEE 01",
2023,4,"GWM","FUNKY CAT",101
2023,4,"HONDA","CIVIC",48
2023,4,"HONDA","CR-V",51
2023,4,"HONDA","E",12
2023,4,"HONDA","HR-V",59
2023,4,"HONDA","JAZZ",115
2023,4,"HYUNDAI","BAYON",134
2023,4,"HYUNDAI","G70",17
2023,4,"HYUNDAI","G80",2
2023,4,"HYUNDAI","GV60",24
2023,4,"HYUNDAI","GV70",47
2023,4,"HYUNDAI","GV80",7
2023,4,"HYUNDAI","I 10",1058
2023,4,"HYUNDAI","I 20",721
2023,4,"HYUNDAI","I 30",1062
2023,4,"HYUNDAI","IONIQ",
2023,4,"HYUNDAI","IONIQ5",764
2023,4,"HYUNDAI","IONIQ6",319
2023,4,"HYUNDAI","KONA",1671
2023,4,"HYUNDAI","SANTA FE",167
2023,4,"HYUNDAI","STARIA",205
2023,4,"HYUNDAI","TUCSON",1695
2023,4,"INEOS","GRENADIER",10
2023,4,"IVECO","DAILY",71
2023,4,"JAGUAR","E-PACE",37
2023,4,"JAGUAR","F-PACE",73
2023,4,"JAGUAR","F-TYPE",25
2023,4,"JAGUAR","I-PACE",15
2023,4,"JAGUAR","XE",13
2023,4,"JAGUAR","XF",31
2023,4,"JEEP","COMPASS",351
2023,4,"JEEP","RENEGADE",149
2023,4,"JEEP","WRANGLER",87
2023,4,"KIA","CEED",1893
2023,4,"KIA","EV6",445
2023,4,"KIA","NIRO",339
2023,4,"KIA","PICANTO",631
2023,4,"KIA","RIO",511
2023,4,"KIA","SORENTO",127
2023,4,"KIA","SOUL",30
2023,4,"KIA","SPORTAGE",1693
2023,4,"KIA","STINGER",60
2023,4,"KIA","STONIC",452
2023,4,"LADA","NIVA",6
2023,4,"LAMBORGHINI","URUS",36
2023,4,"LAND ROVER","DEFENDER",298
2023,4,"LAND ROVER","DISCOVERY",35
2023,4,"LAND ROVER","DISCOVERY SPORT",117
2023,4,"LAND ROVER","RANGE ROVER",72
2023,4,"LAND ROVER","RANGE ROVER EVOQUE",109
2023,4,"LAND ROVER","RANGE ROVER SPORT",67
2023,4,"LAND ROVER","RANGE ROVER VELAR",119
2023,4,"LEXUS","ES",23
2023,4,"LEXUS","LC",12
2023,4,"LEXUS","NX",91
2023,4,"LEXUS","RX",59
2023,4,"LEXUS","RZ",16
2023,4,"LEXUS","UX",58
2023,4,"LOTUS","EMIRA",37
2023,4,"LUCID",,
2023,4,"LYNK & CO","01",194
2023,4,"MAN","TGE",224
2023,4,"MASERATI","GHIBLI",2
2023,4,"MASERATI","GRANTURISMO",7
2023,4,"MASERATI","GRECALE",55
2023,4,"MASERATI","LEVANTE",9
2023,4,"MAZDA","2",490
2023,4,"MAZDA","3",262
2023,4,"MAZDA","6",243
2023,4,"MAZDA","CX-5",377
2023,4,"MAZDA","CX-30",583
2023,4,"MAZDA","CX-60",461
2023,4,"MAZDA","MX-5",141
2023,4,"MAZDA","MX-30",264
2023,4,"MERCEDES","A-KLASSE",1845
2023,4,"MERCEDES","AMG GT",112
2023,4,"MERCEDES","B-KLASSE",875
2023,4,"MERCEDES","C-KLASSE",4080
2023,4,"MERCEDES","CITAN",448
2023,4,"MERCEDES","CLA-KLASSE",1223
2023,4,"MERCEDES","CLS",98
2023,4,"MERCEDES","E-KLASSE",1899
2023,4,"MERCEDES","E-KLASSE COUPE",189
2023,4,"MERCEDES","G-KLASSE",468
2023,4,"MERCEDES","GL-KLASSE, GLS",145
2023,4,"MERCEDES","GLA",1365
2023,4,"MERCEDES","GLB",1029
2023,4,"MERCEDES","GLK, GLC",2662
2023,4,"MERCEDES","ML-KLASSE, GLE",771
2023,4,"MERCEDES","S-KLASSE",749
2023,4,"MERCEDES","SL",314
2023,4,"MERCEDES","SPRINTER",853
2023,4,"MERCEDES","V-KLASSE",1189
2023,4,"MERCEDES","VITO",667
2023,4,"MG ROEWE","4",827
2023,4,"MG ROEWE","5",68
2023,4,"MG ROEWE","MARVEL",55
2023,4,"MG ROEWE","RX6",36
2023,4,"MG ROEWE","ZS",177
2023,4,"MINI","MINI",3645
2023,4,"MITSUBISHI","ASX",432
2023,4,"MITSUBISHI","ECLIPSE CROSS",104
2023,4,"MITSUBISHI","MIRAGE, SPACE STAR",864
2023,4,"MORGAN",,10
2023,4,"NIO","EL7",6
2023,4,"NIO","ET5",10
2023,4,"NIO","ET7",7
2023,4,"NISSAN","ARIYA",69
2023,4,"NISSAN","JUKE",423
2023,4,"NISSAN","LEAF",132
2023,4,"NISSAN","MICRA",10
2023,4,"NISSAN","PRIMASTAR",29
2023,4,"NISSAN","QASHQAI",1032
2023,4,"NISSAN","TOWNSTAR",249
2023,4,"NISSAN","X-TRAIL",115
2023,4,"OPEL","ASTRA",1302
2023,4,"OPEL","COMBO",355
2023,4,"OPEL","CORSA",5243
2023,4,"OPEL","CROSSLAND X",1021
2023,4,"OPEL","GRANDLAND X",1098
2023,4,"OPEL","INSIGNIA",257
2023,4,"OPEL","MOKKA",2219
2023,4,"OPEL","ZAFIRA LIFE",155
2023,4,"PEUGEOT","208",774
2023,4,"PEUGEOT","308",419
2023,4,"PEUGEOT","408",103
2023,4,"PEUGEOT","508",144
2023,4,"PEUGEOT","2008",626
2023,4,"PEUGEOT","3008",459
2023,4,"PEUGEOT","5008",312
2023,4,"PEUGEOT","BOXER",287
2023,4,"PEUGEOT","EXPERT",39
2023,4,"PEUGEOT","RIFTER",216
2023,4,"POLESTAR","2",544
2023,4,"PORSCHE","911",933
2023,4,"PORSCHE","BOXSTER",113
2023,4,"PORSCHE","CAYENNE",636
2023,4,"PORSCHE","CAYMAN",97
2023,4,"PORSCHE","MACAN",602
2023,4,"PORSCHE","PANAMERA",107
2023,4,"PORSCHE","TAYCAN",205
2023,4,"RENAULT","ARKANA",282
2023,4,"RENAULT","AUSTRAL",678
2023,4,"RENAULT","CAPTUR",719
2023,4,"RENAULT","CLIO",830
2023,4,"RENAULT","ESPACE",36
2023,4,"RENAULT","KANGOO",476
2023,4,"RENAULT","KOLEOS",83
2023,4,"RENAULT","MASTER",12
2023,4,"RENAULT","MEGANE",407
2023,4,"RENAULT","SCENIC",230
2023,4,"RENAULT","TRAFIC",153
2023,4,"RENAULT","TWINGO",401
2023,4,"RENAULT","ZOE",327
2023,4,"ROLLS ROYCE","CULLINAN",11
2023,4,"SEAT","ALHAMBRA",26
2023,4,"SEAT","ARONA",1124
2023,4,"SEAT","ATECA",1711
2023,4,"SEAT","BORN",934
2023,4,"SEAT","FORMENTOR",2854
2023,4,"SEAT","IBIZA",1216
2023,4,"SEAT","LEON",1655
2023,4,"SEAT","TARRACO",662
2023,4,"SKODA","ENYAQ",1405
2023,4,"SKODA","FABIA",1322
2023,4,"SKODA","KAMIQ",1245
2023,4,"SKODA","KAROQ",1510
2023,4,"SKODA","KODIAQ",1728
2023,4,"SKODA","OCTAVIA",3113
2023,4,"SKODA","SCALA",445
2023,4,"SKODA","SUPERB",1220
2023,4,"SMART","1",304
2023,4,"SMART","FORFOUR",7
2023,4,"SMART","FORTWO",1249
2023,4,"SSANGYONG","KORANDO",38
2023,4,"SSANGYONG","REXTON",53
2023,4,"SSANGYONG","TIVOLI",58
2023,4,"SUBARU","BRZ",20
2023,4,"SUBARU","FORESTER",107
2023,4,"SUBARU","IMPREZA",8
2023,4,"SUBARU","OUTBACK",65
2023,4,"SUBARU","SOLTERRA",3
2023,4,"SUBARU","XV",124
2023,4,"SUZUKI","ACROSS",3
2023,4,"SUZUKI","IGNIS",214
2023,4,"SUZUKI","JIMNY",
2023,4,"SUZUKI","SWACE",50
2023,4,"SUZUKI","SWIFT",313
2023,4,"SUZUKI","SX4",207
2023,4,"SUZUKI","VITARA",332
2023,4,"TESLA","MODEL 3",588
2023,4,"TESLA","MODEL S",103
2023,4,"TESLA","MODEL X",93
2023,4,"TESLA","MODEL Y",1636
2023,4,"TOYOTA","AYGO",897
2023,4,"TOYOTA","BZ4",223
2023,4,"TOYOTA","C-HR",637
2023,4,"TOYOTA","COROLLA",591
2023,4,"TOYOTA","GR 86",24
2023,4,"TOYOTA","HIGHLANDER",
2023,4,"TOYOTA","LANDCRUISER",97
2023,4,"TOYOTA","PRIUS",1
2023,4,"TOYOTA","PROACE",447
2023,4,"TOYOTA","RAV 4",254
2023,4,"TOYOTA","SUPRA",26
2023,4,"TOYOTA","YARIS",2051
2023,4,"VOLVO","60",344
2023,4,"VOLVO","90",159
2023,4,"VOLVO","C40",68
2023,4,"VOLVO","XC40",827
2023,4,"VOLVO","XC60",1105
2023,4,"VOLVO","XC90",498
2023,4,"VW","ARTEON",947
2023,4,"VW","CADDY",1406
2023,4,"VW","CRAFTER",460
2023,4,"VW","GOLF",4395
2023,4,"VW","ID. BUZZ",286
2023,4,"VW","ID.3",2050
2023,4,"VW","ID.4, ID.5",2723
2023,4,"VW","PASSAT",3888
2023,4,"VW","POLO",2246
2023,4,"VW","SHARAN",2
2023,4,"VW","T-CROSS",2003
2023,4,"VW","T-ROC",4835
2023,4,"VW","TAIGO",1377
2023,4,"VW","TIGUAN",4530
2023,4,"VW","TOUAREG",333
2023,4,"VW","TOURAN",1246
2023,4,"VW","TRANSPORTER",2691
2023,4,"VW","UP",1448
2023,5,"AIWAYS","U6",
2023,5,"ALFA ROMEO","GIULIA",237
2023,5,"ALFA ROMEO","STELVIO",195
2023,5,"ALFA ROMEO","TONALE",177
2023,5,"ALPINE","A110",51
2023,5,"ASTON MARTIN","DB11",8
2023,5,"ASTON MARTIN","DBX",32
2023,5,"ASTON MARTIN","V8",18
2023,5,"AUDI","A1",1679
2023,5,"AUDI","A3",3103
2023,5,"AUDI","A4",2772
2023,5,"AUDI","A5",1020
2023,5,"AUDI","A6",3188
2023,5,"AUDI","A7",207
2023,5,"AUDI","A8",273
2023,5,"AUDI","E-TRON GT",111
2023,5,"AUDI","Q2",2222
2023,5,"AUDI","Q3",1709
2023,5,"AUDI","Q4",1644
2023,5,"AUDI","Q5",2274
2023,5,"AUDI","Q7",502
2023,5,"AUDI","Q8",1120
2023,5,"AUDI","R8",29
2023,5,"AUDI","TT",213
2023,5,"BENTLEY","BENTAYGA",40
2023,5,"BENTLEY","CONTINENTAL",64
2023,5,"BMW","1ER",2351
2023,5,"BMW","2ER",2588
2023,5,"BMW","3ER",4406
2023,5,"BMW","4ER",3718
2023,5,"BMW","5ER",2479
2023,5,"BMW","6ER",45
2023,5,"BMW","7ER",257
2023,5,"BMW","8ER",229
2023,5,"BMW","IX",603
2023,5,"BMW","X1",3596
2023,5,"BMW","X2",734
2023,5,"BMW","X3",2716
2023,5,"BMW","X4",589
2023,5,"BMW","X5",1721
2023,5,"BMW","X6",386
2023,5,"BMW","X7",227
2023,5,"BMW","XM",58
2023,5,"BMW","Z4",658
2023,5,"BYD","ATTO 3",49
2023,5,"CADILLAC","ESCALADE",12
2023,5,"CADILLAC","XT4",19
2023,5,"CITROEN","BERLINGO",921
2023,5,"CITROEN","C3",523
2023,5,"CITROEN","C4",468
2023,5,"CITROEN","C5",555
2023,5,"CITROEN","JUMPER",1084
2023,5,"CITROEN","JUMPY",149
2023,5,"DACIA","DUSTER",1627
2023,5,"DACIA","JOGGER",1345
2023,5,"DACIA","SANDERO",2244
2023,5,"DACIA","SPRING",438
2023,5,"DS","DS3",30
2023,5,"DS","DS4",43
2023,5,"DS","DS7 CROSSBACK",71
2023,5,"FERRARI","296",22
2023,5,"FERRARI","F8",23
2023,5,"FERRARI","PORTOFINO",24
2023,5,"FERRARI","ROMA",16
2023,5,"FERRARI","SF90",31
2023,5,"FIAT","500",2818
2023,5,"FIAT","DOBLO",21
2023,5,"FIAT","DUCATO",2514
2023,5,"FIAT","PANDA",250
2023,5,"FIAT","TIPO",40
2023,5,"FIAT","ULYSSE",5
2023,5,"FORD","ECOSPORT",171
2023,5,"FORD","EXPLORER",35
2023,5,"FORD","FIESTA",849
2023,5,"FORD","FOCUS",1966
2023,5,"FORD","GALAXY",110
2023,5,"FORD","KUGA",2311
2023,5,"FORD","MONDEO",3
2023,5,"FORD","MUSTANG",180
2023,5,"FORD","MUSTANG MACH-E",398
2023,5,"FORD","PUMA",2155
2023,5,"FORD","S-MAX",219
2023,5,"FORD","TRANSIT CONNECT",243
2023,5,"FORD","TRANSIT, TOURNEO",2264
2023,5,"GWM","COFFEE 01",
2023,5,"GWM","FUNKY CAT",155
2023,5,"HONDA","CIVIC",70
2023,5,"HONDA","CR-V",67
2023,5,"HONDA","E",16
2023,5,"HONDA","HR-V",90
2023,5,"HONDA","JAZZ",185
2023,5,"HONDA","ZR-V",5
2023,5,"HYUNDAI","BAYON",116
2023,5,"HYUNDAI","G70",9
2023,5,"HYUNDAI","G80",6
2023,5,"HYUNDAI","GV60",42
2023,5,"HYUNDAI","GV70",57
2023,5,"HYUNDAI","GV80",9
2023,5,"HYUNDAI","I 10",1318
2023,5,"HYUNDAI","I 20",1247
2023,5,"HYUNDAI","I 30",926
2023,5,"HYUNDAI","IONIQ",
2023,5,"HYUNDAI","IONIQ5",909
2023,5,"HYUNDAI","IONIQ6",338
2023,5,"HYUNDAI","KONA",2217
2023,5,"HYUNDAI","SANTA FE",151
2023,5,"HYUNDAI","STARIA",157
2023,5,"HYUNDAI","TUCSON",1830
2023,5,"INEOS","GRENADIER",58
2023,5,"IVECO","DAILY",89
2023,5,"JAGUAR","E-PACE",22
2023,5,"JAGUAR","F-PACE",79
2023,5,"JAGUAR","F-TYPE",42
2023,5,"JAGUAR","I-PACE",13
2023,5,"JAGUAR","XE",12
2023,5,"JAGUAR","XF",13
2023,5,"JEEP","AVENGER",313
2023,5,"JEEP","COMPASS",286
2023,5,"JEEP","GRAND CHEROKEE",21
2023,5,"JEEP","RENEGADE",217
2023,5,"JEEP","WRANGLER",123
2023,5,"KIA","CEED",1691
2023,5,"KIA","EV6",471
2023,5,"KIA","NIRO",681
2023,5,"KIA","PICANTO",975
2023,5,"KIA","RIO",446
2023,5,"KIA","SORENTO",149
2023,5,"KIA","SOUL",50
2023,5,"KIA","SPORTAGE",1729
2023,5,"KIA","STINGER",74
2023,5,"KIA","STONIC",414
2023,5,"LADA","NIVA",10
2023,5,"LAMBORGHINI","URUS",65
2023,5,"LAND ROVER","DEFENDER",258
2023,5,"LAND ROVER","DISCOVERY",47
2023,5,"LAND ROVER","DISCOVERY SPORT",77
2023,5,"LAND ROVER","RANGE ROVER",100
2023,5,"LAND ROVER","RANGE ROVER EVOQUE",187
2023,5,"LAND ROVER","RANGE ROVER SPORT",76
2023,5,"LAND ROVER","RANGE ROVER VELAR",138
2023,5,"LEXUS","ES",31
2023,5,"LEXUS","LC",1
2023,5,"LEXUS","NX",83
2023,5,"LEXUS","RX",51
2023,5,"LEXUS","RZ",16
2023,5,"LEXUS","UX",56
2023,5,"LOTUS","EMIRA",37
2023,5,"LUCID",,1
2023,5,"LYNK & CO","01",237
2023,5,"MAN","TGE",197
2023,5,"MASERATI","GHIBLI",5
2023,5,"MASERATI","GRANTURISMO",5
2023,5,"MASERATI","GRECALE",45
2023,5,"MASERATI","LEVANTE",17
2023,5,"MAXUS",,6
2023,5,"MAZDA","2",572
2023,5,"MAZDA","3",318
2023,5,"MAZDA","6",406
2023,5,"MAZDA","CX-5",605
2023,5,"MAZDA","CX-30",402
2023,5,"MAZDA","CX-60",380
2023,5,"MAZDA","MX-5",272
2023,5,"MAZDA","MX-30",324
2023,5,"MERCEDES","A-KLASSE",2456
2023,5,"MERCEDES","AMG GT",167
2023,5,"MERCEDES","B-KLASSE",1058
2023,5,"MERCEDES","C-KLASSE",5221
2023,5,"MERCEDES","CITAN",804
2023,5,"MERCEDES","CLA-KLASSE",2057
2023,5,"MERCEDES","CLS",83
2023,5,"MERCEDES","E-KLASSE",2296
2023,5,"MERCEDES","E-KLASSE COUPE",190
2023,5,"MERCEDES","G-KLASSE",410
2023,5,"MERCEDES","GL-KLASSE, GLS",198
2023,5,"MERCEDES","GLA",2151
2023,5,"MERCEDES","GLB",1461
2023,5,"MERCEDES","GLK, GLC",3245
2023,5,"MERCEDES","ML-KLASSE, GLE",696
2023,5,"MERCEDES","S-KLASSE",829
2023,5,"MERCEDES","SL",418
2023,5,"MERCEDES","SPRINTER",840
2023,5,"MERCEDES","V-KLASSE",2239
2023,5,"MERCEDES","VITO",1078
2023,5,"MG ROEWE","4",941
2023,5,"MG ROEWE","5",138
2023,5,"MG ROEWE","MARVEL",88
2023,5,"MG ROEWE","RX6",48
2023,5,"MG ROEWE","ZS",564
2023,5,"MINI","MINI",3788
2023,5,"MITSUBISHI","ASX",224
2023,5,"MITSUBISHI","ECLIPSE CROSS",140
2023,5,"MITSUBISHI","MIRAGE, SPACE STAR",1168
2023,5,"MORGAN",,6
2023,5,"NIO","EL7",8
2023,5,"NIO","ET5",31
2023,5,"NIO","ET7",4
2023,5,"NISSAN","ARIYA",72
2023,5,"NISSAN","JUKE",326
2023,5,"NISSAN","LEAF",104
2023,5,"NISSAN","MICRA",3
2023,5,"NISSAN","PRIMASTAR",43
