"year","month","brand","registrations"
2024,2,"RENAULT",201
2024,2,"SEAT",79
2024,2,"SKODA",271
2024,2,"SUZUKI",44
2024,2,"TESLA",127
2024,2,"TOYOTA",119
2024,2,"VOLKSWAGEN",604
2024,2,"VOLVO",127
2024,3,"ALFA_ROMEO",4
2024,3,"AUDI",290
2024,3,"BMW",487
2024,3,"CITROEN",111
2024,3,"CUPRA",92
2024,3,"DACIA",114
2024,3,"DS",16
2024,3,"FIAT",107
2024,3,"FORD",146
2024,3,"FORD_(D)",7
2024,3,"HYUNDAI",170
2024,3,"JAGUAR",17
2024,3,"KIA",107
2024,3,"LAND_ROVER",48
2024,3,"MASERATI",4
2024,3,"MAZDA",57
2024,3,"MERCEDES",318
2024,3,"MINI",55
2024,3,"NISSAN",68
2024,3,"OPEL",64
2024,3,"PEUGEOT",113
2024,3,"POLESTAR",23
2024,3,"PORSCHE",193
2024,3,"RENAULT",219
2024,3,"SEAT",103
2024,3,"SKODA",271
2024,3,"SUZUKI",33
2024,3,"TESLA",273
2024,3,"TOYOTA",130
2024,3,"VOLKSWAGEN",583
2024,3,"VOLVO",137
2024,4,"ALFA_ROMEO",26
2024,4,"AUDI",286
2024,4,"BMW",529
2024,4,"CITROEN",46
2024,4,"CUPRA",66
2024,4,"DACIA",144
2024,4,"DS",25
2024,4,"FIAT",154
2024,4,"FORD",91
2024,4,"FORD_(D)",8
2024,4,"HYUNDAI",118
2024,4,"JAGUAR",10
2024,4,"KIA",165
2024,4,"LAND_ROVER",64
2024,4,"MASERATI",10
2024,4,"MAZDA",53
2024,4,"MERCEDES",325
2024,4,"MINI",43
2024,4,"NISSAN",31
2024,4,"OPEL",71
2024,4,"PEUGEOT",45
2024,4,"POLESTAR",24
2024,4,"PORSCHE",141
2024,4,"RENAULT",205
2024,4,"SEAT",109
2024,4,"SKODA",299
2024,4,"SUZUKI",44
2024,4,"TESLA",132
2024,4,"TOYOTA",127
2024,4,"VOLKSWAGEN",620
2024,4,"VOLVO",149
2024,5,"ALFA_ROMEO",28
2024,5,"AUDI",273
2024,5,"BMW",484
2024,5,"CITROEN",44
2024,5,"CUPRA",48
