"year","month","brand","registrations","market_share"
2024,7,"LAMBORGHINI",53,0.24
2024,7,"LAND_ROVER",408,1.86
2024,7,"LEXUS",1108,5.04
2024,7,"LINCOLN",144,0.66
2024,7,"MINI",574,2.61
2024,7,"MASERATI",21,0.1
2024,7,"MERCEDES_BENZ",4369,19.88
2024,7,"PEUGEOT",92,0.42
2024,7,"POLESTAR",39,0.18
2024,7,"PORSCHE",1012,4.6
2024,7,"ROLLS_ROYCE",15,0.07
2024,7,"TESLA",2680,12.19
2024,7,"TOYOTA",846,3.85
2024,7,"VOLKSWAGEN",836,3.8
2024,7,"VOLVO",1411,6.42
2024,7,"TOTAL",21977,100
2024,8,"AUDI",1010,4.54
2024,8,"BMW",5880,26.41
2024,8,"BENTLEY",40,0.18
2024,8,"CADILLAC",61,0.27
2024,8,"CHEVROLET",187,0.84
2024,8,"DS",0,0
2024,8,"FORD",392,1.76
2024,8,"GMC",27,0.12
2024,8,"HONDA",272,1.22
2024,8,"JAGUAR",0,0
2024,8,"JEEP",178,0.8
2024,8,"LAMBORGHINI",38,0.17
2024,8,"LAND_ROVER",397,1.78
2024,8,"LEXUS",1355,6.09
2024,8,"LINCOLN",138,0.62
2024,8,"MINI",379,1.7
2024,8,"MASERATI",11,0.05
2024,8,"MERCEDES_BENZ",5286,23.74
2024,8,"PEUGEOT",49,0.22
2024,8,"POLESTAR",5,0.02
2024,8,"PORSCHE",747,3.36
2024,8,"ROLLS_ROYCE",13,0.06
2024,8,"TESLA",2208,9.92
2024,8,"TOYOTA",900,4.04
2024,8,"VOLKSWAGEN",1445,6.49
2024,8,"VOLVO",1245,5.59
2024,8,"TOTAL",22263,100
2024,9,"AUDI",995,4.01
2024,9,"BMW",7082,28.51
2024,9,"BENTLEY",42,0.17
2024,9,"CADILLAC",54,0.22
2024,9,"CHEVROLET",178,0.72
2024,9,"DS",0,0
2024,9,"FORD",285,1.15
2024,9,"GMC",26,0.1
2024,9,"HONDA",223,0.9
2024,9,"JAGUAR",0,0
2024,9,"JEEP",194,0.78
2024,9,"LAMBORGHINI",37,0.15
2024,9,"LAND_ROVER",446,1.8
2024,9,"LEXUS",1312,5.28
2024,9,"LINCOLN",193,0.78
2024,9,"MINI",428,1.72
2024,9,"MASERATI",16,0.06
2024,9,"MERCEDES_BENZ",8382,33.75
2024,9,"PEUGEOT",40,0.16
2024,9,"POLESTAR",4,0.02
2024,9,"PORSCHE",721,2.9
2024,9,"ROLLS_ROYCE",12,0.05
2024,9,"TESLA",1349,5.43
2024,9,"TOYOTA",778,3.13
2024,9,"VOLKSWAGEN",760,3.06
2024,9,"VOLVO",1282,5.16
2024,9,"TOTAL",24839,100
2024,10,"AUDI",943,4.44
2024,10,"BMW",6113,28.77
2024,10,"BENTLEY",36,0.17
2024,10,"CADILLAC",53,0.25
2024,10,"CHEVROLET",138,0.65
2024,10,"DS",0,0
2024,10,"FORD",165,0.78
2024,10,"GMC",36,0.17
2024,10,"HONDA",120,0.56
2024,10,"JAGUAR",0,0
2024,10,"JEEP",183,0.86
2024,10,"LAMBORGHINI",49,0.23
2024,10,"LAND_ROVER",305,1.44
2024,10,"LEXUS",1283,6.04
2024,10,"LINCOLN",154,0.72
2024,10,"MINI",538,2.53
2024,10,"MASERATI",16,0.08
2024,10,"MERCEDES_BENZ",6427,30.25
2024,10,"PEUGEOT",35,0.16
2024,10,"POLESTAR",20,0.09
2024,10,"PORSCHE",701,3.3
2024,10,"ROLLS_ROYCE",15,0.07
2024,10,"TESLA",1263,5.94
2024,10,"TOYOTA",754,3.55
2024,10,"VOLKSWAGEN",741,3.49
2024,10,"VOLVO",1161,5.46
2024,10,"TOTAL",21249,100
2024,11,"AUDI",914,3.84
2024,11,"BMW",6665,28.02
2024,11,"BENTLEY",47,0.2
2024,11,"CADILLAC",49,0.21
2024,11,"CHEVROLET",113,0.48
2024,11,"DS",0,0
2024,11,"FORD",368,1.55
2024,11,"GMC",24,0.1
2024,11,"HONDA",54,0.23
2024,11,"JAGUAR",0,0
2024,11,"JEEP",168,0.71
2024,11,"LAMBORGHINI",61,0.26
2024,11,"LAND_ROVER",416,1.75
2024,11,"LEXUS",1370,5.76
2024,11,"LINCOLN",105,0.44
2024,11,"MINI",616,2.59
2024,11,"MASERATI",11,0.05
2024,11,"MERCEDES_BENZ",5086,21.38
2024,11,"PEUGEOT",65,0.27
2024,11,"POLESTAR",50,0.21
2024,11,"PORSCHE",772,3.25
2024,11,"ROLLS_ROYCE",15,0.06
2024,11,"TESLA",3618,15.21
2024,11,"TOYOTA",801,3.37
2024,11,"VOLKSWAGEN",1077,4.53
2024,11,"VOLVO",1319,5.55
2024,11,"TOTAL",23784,100
2024,12,"AUDI",918,3.9
2024,12,"BMW",6504,27.65
2024,12,"BENTLEY",60,0.26
2024,12,"CADILLAC",39,0.17
2024,12,"CHEVROLET",79,0.34
2024,12,"DS",0,0
2024,12,"FORD",369,1.57
2024,12,"GMC",28,0.12
2024,12,"HONDA",362,1.54
2024,12,"JAGUAR",0,0
2024,12,"JEEP",243,1.03
2024,12,"LAMBORGHINI",54,0.23
2024,12,"LAND_ROVER",479,2.04
2024,12,"LEXUS",1120,4.76
2024,12,"LINCOLN",109,0.46
2024,12,"MINI",760,3.23
2024,12,"MASERATI",21,0.09
