"year","month","brand","registrations","market_share"
2023,7,"VOLKSWAGEN",9229,7.74
2023,7,"TOYOTA",3996,3.35
2023,7,"DACIA",7108,5.96
2023,7,"PEUGEOT",5530,4.64
2023,7,"FORD",5613,4.71
2023,7,"RENAULT",5877,4.93
2023,7,"JEEP",5466,4.59
2023,7,"AUDI",5932,4.98
2023,7,"BMW",5161,4.33
2023,7,"CITROEN",3772,3.16
2023,7,"MERCEDES",3970,3.33
2023,7,"OPEL",2914,2.44
2023,7,"HYUNDAI",3881,3.26
2023,7,"KIA",3886,3.26
2023,7,"LANCIA",3352,2.81
2023,7,"SUZUKI",2977,2.5
2023,7,"NISSAN",2816,2.36
2023,7,"SKODA",2898,2.43
2023,7,"ALFA ROMEO",2264,1.9
2023,7,"MG",2468,2.07
2023,7,"DR MOTOR",2570,2.16
2023,7,"MINI",1916,1.61
2023,7,"VOLVO",1475,1.24
2023,7,"CUPRA",1640,1.38
2023,7,"MAZDA",1316,1.1
2023,7,"TESLA",478,0.4
2023,7,"SEAT",1024,0.86
2023,7,"LAND ROVER",942,0.79
2023,7,"DS",555,0.47
2023,7,"PORSCHE",624,0.52
2023,7,"EVO",696,0.58
2023,7,"HONDA",481,0.4
2023,7,"LINK & CO",175,0.15
2023,7,"SMART",375,0.31
2023,7,"MASERATI",334,0.28
2023,7,"LEXUS",216,0.18
2023,7,"SUBARU",238,0.2
2023,7,"JAGUAR",181,0.15
2023,7,"MITSUBISHI",77,0.06
2023,7,"POLESTAR",66,0.06
2023,7,"MAHINDRA",36,0.03
2023,7,"FERRARI",61,0.05
2023,7,"LAMBORGHINI",34,0.03
2023,7,"SSANGYONG",30,0.03
2023,7,"ASTON MARTIN",11,0.01
2023,7,"GREAT WALL",0,0
2023,7,"ALTRE",205,0.17
2023,7,"TOTALE MERCATO",119207,100
2023,8,"FIAT",8542,10.71
2023,8,"VOLKSWAGEN",5565,6.98
2023,8,"TOYOTA",4884,6.12
2023,8,"DACIA",4255,5.34
2023,8,"PEUGEOT",3859,4.84
2023,8,"FORD",3948,4.95
2023,8,"RENAULT",3367,4.22
2023,8,"JEEP",3381,4.24
2023,8,"AUDI",3529,4.42
2023,8,"BMW",2961,3.71
2023,8,"CITROEN",3203,4.02
2023,8,"MERCEDES",2520,3.16
2023,8,"OPEL",2470,3.1
2023,8,"KIA",2737,3.43
2023,8,"HYUNDAI",2570,3.22
