"year","month","brand","model","registrations","market_share"
2024,2,"FORD","TRANSIT CUSTOM",2,0.010657572205051688
2024,2,"FORD","S-MAX",1,0.005328786102525844
2024,2,"FORD","BRONCO",1,0.005328786102525844
2024,2,"SUBARU","OUTBACK",282,1.5027176809122882
2024,2,"SUBARU","FORESTER",41,0.2184802302035596
2024,2,"SUBARU","XV",21,0.11190450815304273
2024,2,"SUBARU","CROSSTREK",18,0.0959181498454652
2024,2,"SUBARU","SOLTERRA",5,0.026643930512629223
2024,2,"NISSAN","LEAF",106,0.5648513268677395
2024,2,"NISSAN","QASHQAI",97,0.5168922519450069
2024,2,"NISSAN","X-TRAIL",39,0.20782265799850794
2024,2,"NISSAN","ARIYA",37,0.19716508579345626
2024,2,"NISSAN","JUKE",46,0.24512416071618884
2024,2,"NISSAN","PRIMASTAR",5,0.026643930512629223
2024,2,"POLESTAR","2",300,1.5986358307577535
2024,2,"HYUNDAI","TUCSON",64,0.341042310561654
2024,2,"HYUNDAI","KONA",36,0.1918362996909304
2024,2,"HYUNDAI","IONIQ 5",32,0.170521155280827
2024,2,"HYUNDAI","I10",41,0.2184802302035596
2024,2,"HYUNDAI","BAYON",36,0.1918362996909304
2024,2,"HYUNDAI","I30",28,0.14920601087072366
2024,2,"HYUNDAI","I20",11,0.058616647127784284
2024,2,"HYUNDAI","SANTA FE",8,0.04263028882020675
2024,2,"HYUNDAI","IONIQ 6",9,0.0479590749227326
2024,2,"LEXUS","NX",174,0.927208781839497
2024,2,"LEXUS","ES",34,0.1811787274858787
2024,2,"LEXUS","RX",40,0.2131514441010338
2024,2,"LEXUS","UX",11,0.058616647127784284
2024,2,"LEXUS","RZ",11,0.058616647127784284
2024,2,"LEXUS","LC",2,0.010657572205051688
2024,2,"LEXUS","RC",1,0.005328786102525844
2024,2,"PORSCHE","CAYENNE",152,0.8099754875839283
2024,2,"PORSCHE","MACAN",25,0.13321965256314613
2024,2,"PORSCHE","911",26,0.13854843866567196
2024,2,"PORSCHE","718",26,0.13854843866567196
2024,2,"PORSCHE","TAYCAN",12,0.06394543323031014
2024,2,"PORSCHE","PANAMERA",12,0.06394543323031014
2024,2,"RENAULT","AUSTRAL",78,0.4156453159970159
2024,2,"RENAULT","CAPTUR",54,0.2877544495363956
2024,2,"RENAULT","CLIO",48,0.25578173292124057
2024,2,"RENAULT","MASTER",19,0.10124693594799104
2024,2,"RENAULT","MEGANE",18,0.0959181498454652
2024,2,"RENAULT","TRAFIC",11,0.058616647127784284
2024,2,"RENAULT","ARKANA",15,0.07993179153788767
2024,2,"RENAULT","KANGOO",16,0.0852605776404135
2024,2,"RENAULT","ESPACE",6,0.03197271661515507
2024,2,"RENAULT","ZOE",1,0.005328786102525844
2024,2,"CUPRA","BORN",123,0.6554406906106789
2024,2,"CUPRA","LEON",57,0.3037408078439731
2024,2,"CUPRA","FORMENTOR",66,0.3516998827667058
2024,2,"CUPRA","ATECA",25,0.13321965256314613
2024,2,"MG","MG4 ELECTRIC",75,0.3996589576894384
2024,2,"MG","MG5 ELECTRIC",8,0.04263028882020675
2024,2,"MG","ZS EV",16,0.0852605776404135
2024,2,"MG","MARVEL R",1,0.005328786102525844
2024,2,"SEAT","LEON",84,0.4476180326121709
2024,2,"SEAT","ARONA",91,0.4849195353298519
2024,2,"SEAT","IBIZA",31,0.16519236917830118
2024,2,"SEAT","TARRACO",12,0.06394543323031014
2024,2,"MAZDA","CX-60",105,0.5595225407652137
2024,2,"MAZDA","CX-30",24,0.12789086646062028
2024,2,"MAZDA","MX-30",18,0.0959181498454652
2024,2,"MAZDA","MAZDA2",21,0.11190450815304273
2024,2,"MAZDA","CX-5",8,0.04263028882020675
2024,2,"MAZDA","MAZDA3",6,0.03197271661515507
2024,2,"MAZDA","MX5",1,0.005328786102525844
2024,2,"DACIA","SANDERO",123,0.6554406906106789
2024,2,"DACIA","DUSTER",34,0.1811787274858787
2024,2,"DACIA","JOGGER",17,0.09058936374293936
2024,2,"SUZUKI","VITARA",77,0.4103165298944901
2024,2,"SUZUKI","S-CROSS",82,0.4369604604071192
2024,2,"SUZUKI","SWIFT",70,0.3730150271768091
2024,2,"SUZUKI","SWACE",11,0.058616647127784284
2024,2,"SUZUKI","ACROSS",3,0.015986358307577535
2024,2,"CITROEN","C4",79,0.4209741020995418
2024,2,"CITROEN","C5 AIRCROSS",57,0.3037408078439731
2024,2,"CITROEN","C3",36,0.1918362996909304
2024,2,"CITROEN","C3 AIRCROSS",5,0.026643930512629223
2024,2,"CITROEN","BERLINGO",7,0.037301502717680915
2024,2,"CITROEN","JUMPER",5,0.026643930512629223
2024,2,"OPEL","MOKKA",54,0.2877544495363956
2024,2,"OPEL","GRANDLAND X",64,0.341042310561654
2024,2,"OPEL","ASTRA",6,0.03197271661515507
2024,2,"OPEL","COMBO",1,0.005328786102525844
2024,2,"MITSUBISHI","ASX",35,0.18650751358840456
2024,2,"MITSUBISHI","ECLIPSE",23,0.12256208035809442
2024,2,"MITSUBISHI","COLT",17,0.09058936374293936
2024,2,"MITSUBISHI","SPACE STAR",4,0.021315144410103376
2024,2,"MINI","HATCH",26,0.13854843866567196
2024,2,"MINI","COUNTRYMAN",28,0.14920601087072366
2024,2,"MINI","CLUBMAN",7,0.037301502717680915
2024,2,"LYNK","& CO 01",80,0.4263028882020676
2024,2,"BYD","ATTO 3",24,0.12789086646062028
2024,2,"BYD","DOLPHIN",18,0.0959181498454652
2024,2,"BYD","SEAL",14,0.07460300543536183
2024,2,"BYD","TANG",2,0.010657572205051688
2024,2,"HONDA","CR-V",11,0.058616647127784284
2024,2,"HONDA","HR-V",10,0.05328786102525845
2024,2,"HONDA","CIVIC",10,0.05328786102525845
2024,2,"HONDA","JAZZ",14,0.07460300543536183
2024,2,"HONDA","ZR-V",6,0.03197271661515507
2024,2,"HONDA","E",1,0.005328786102525844
2024,2,"FIAT","DUCATO",39,0.20782265799850794
2024,2,"FIAT","500",35,0.18650751358840456
2024,2,"FIAT","500X",13,0.06927421933283598
2024,2,"XPENG","G9",33,0.1758499413833529
2024,2,"XPENG","P7",6,0.03197271661515507
2024,2,"LR / LAND ROVER","/ RANGE ROVER",34,0.1811787274858787
2024,2,"ZEEKR*","1",52,0.2770968773313439
2024,2,"ZEEKR*","X",1,0.005328786102525844
2024,2,"LAND ROVER","DEFENDER",12,0.06394543323031014
2024,2,"LAND ROVER","EVOQUE",9,0.0479590749227326
2024,2,"LAND ROVER","VELAR",5,0.026643930512629223
2024,2,"LAND ROVER","DISCVRY",1,0.005328786102525844
2024,2,"ORA","FUNKY CAT",7,0.037301502717680915
2024,2,"HONGQI","E-HS9",14,0.07460300543536183
2024,2,"NIO","ET7",9,0.0479590749227326
2024,2,"NIO","EL7",3,0.015986358307577535
2024,2,"NIO","EL6",2,0.010657572205051688
2024,2,"NIO","ET5",2,0.010657572205051688
2024,2,"INEOS","GRENADIER",5,0.026643930512629223
2024,2,"DS","7",4,0.021315144410103376
2024,2,"DS","4",3,0.015986358307577535
2024,2,"LAMBORGHINI","LAMBORGHINI",6,0.03197271661515507
2024,2,"JAGUAR","F-PACE",1,0.005328786102525844
2024,2,"JAGUAR","E-PACE",1,0.005328786102525844
2024,2,"JAGUAR","I-PACE",1,0.005328786102525844
2024,2,"FERRARI","FERRARI",1,0.005328786102525844
2024,2,"FERRARI","812",1,0.005328786102525844
2024,2,"ALFA ROMEO","TONALE",2,0.010657572205051688
2024,2,"ALFA ROMEO","GIULIA",1,0.005328786102525844
2024,2,"CHEVROLET","ÖVRIGA",3,0.015986358307577535
2024,2,"MAXUS","EUNIQ",2,0.010657572205051688
2024,2,"SSANGYONG","REXTON",1,0.005328786102525844
2024,2,"LOTUS","ELETRE",1,0.005328786102525844
2024,2,"MCLAREN","MCLAREN",1,0.005328786102525844
2024,2,"MAN","CHASSI HUSBIL",1,0.005328786102525844
2024,2,"SMART","SMART",1,0.005328786102525844
2024,2,"ÖVRIGA","FABRIKAT",46,0.24512416071618884
2024,3,"VOLVO","VOLVO XC60",1079,4.51634506718011
2024,3,"VOLVO","VOLVO S/V60",888,3.7168808337867802
2024,3,"VOLVO","VOLVO XC40",748,3.1308861077393204
2024,3,"VOLVO","VOLVO EX30",652,2.72906115273534
2024,3,"VOLVO","VOLVO C40",221,0.925034531832071
2024,3,"VOLVO","VOLVO XC90II",212,0.8873634423004481
2024,3,"VOLVO","VOLVO S/V90N",150,0.627851492193713
2024,3,"VOLVO","VOLVO ÖVRIGA",35,0.146498681511866
2024,3,"VOLKSWAGEN","VW GOLF",399,1.67008496923528
2024,3,"VOLKSWAGEN","VW ID.4",293,1.22640324808505
2024,3,"VOLKSWAGEN","VW PASSAT",135,0.565066342974342
2024,3,"VOLKSWAGEN","VW TIGUAN",310,1.29755975053367
2024,3,"VOLKSWAGEN","VW T-ROC",289,1.20966054162655
2024,3,"VOLKSWAGEN","VW ID.3",216,0.904106148758947
2024,3,"VOLKSWAGEN","VW T-CROSS",122,0.5106525469842199
2024,3,"VOLKSWAGEN","VW TAIGO",75,0.31392574609685703
2024,3,"VOLKSWAGEN","VW TOUAREG",46,0.192541124272739
2024,3,"VOLKSWAGEN","VW ID.5",62,0.259511950106735
2024,3,"VOLKSWAGEN","VW CADDY",35,0.146498681511866
2024,3,"VOLKSWAGEN","VW MULTIVAN",41,0.171612741199615
2024,3,"VOLKSWAGEN","VW ID. BUZZ",38,0.159055711355741
2024,3,"VOLKSWAGEN","VW ID.7",34,0.142313004897242
2024,3,"VOLKSWAGEN","VW CRAFTER",13,0.0544137959901218
2024,3,"VOLKSWAGEN","VW CARAVELLE",14,0.0585994726047466
2024,3,"VOLKSWAGEN","VW ARTEON",7,0.0292997363023733
2024,3,"VOLKSWAGEN","VW KOMBI",4,0.016742706458499
2024,3,"VOLKSWAGEN","VW TOURAN",1,0.00418567661462475
2024,3,"TOYOTA","TOYOTA RAV 4",402,1.68264199907915
2024,3,"TOYOTA","TOYOTA COROLLA",310,1.29755975053367
2024,3,"TOYOTA","TOYOTA YARIS",227,0.950148591519819
2024,3,"TOYOTA","TOYOTA YARIS CROSS",233,0.975262651207568
2024,3,"TOYOTA","TOYOTA COROLLA CROSS",147,0.615294462349839
2024,3,"TOYOTA","TOYOTA C-HR",189,0.791092880164078
2024,3,"TOYOTA","TOYOTA BZ4X",81,0.339039805784605
2024,3,"TOYOTA","TOYOTA PROACE VERSO",32,0.133941651667992
2024,3,"TOYOTA","TOYOTA CAMRY",22,0.0920848855217446
2024,3,"TOYOTA","TOYOTA AYGO X",41,0.171612741199615
2024,3,"TOYOTA","TOYOTA VERSO",11,0.0460424427608723
2024,3,"TOYOTA","TOYOTA PROACE CITY",5,0.0209283830731238
2024,3,"TOYOTA","TOYOTA SUPRA",1,0.00418567661462475
2024,3,"KIA","KIA CEED",577,2.41513540663848
2024,3,"KIA","KIA SPORTAGE",429,1.7956552676740198
2024,3,"KIA","KIA NIRO",258,1.0799045665731901
2024,3,"KIA","KIA EV9",181,0.7576074672470811
2024,3,"KIA","KIA EV6",147,0.615294462349839
2024,3,"KIA","KIA SORENTO",89,0.372525218701603
2024,3,"KIA","KIA PICANTO",67,0.280440333179859
2024,3,"KIA","KIA STONIC",50,0.20928383073123802
2024,3,"TESLA","TESLA MODEL Y",2011,8.41739567201038
2024,3,"TESLA","TESLA MODEL 3",480,2.0091247750198797
2024,3,"TESLA","TESLA MODEL S",17,0.0711565024486208
2024,3,"TESLA","TESLA MODEL X",16,0.06697082583399609
2024,3,"MERCEDES","MERCEDES E-KLASS",212,0.8873634423004481
2024,3,"MERCEDES","MERCEDES EQE",194,0.8120212632372019
2024,3,"MERCEDES","MERCEDES GLC",162,0.67807961156921
2024,3,"MERCEDES","MERCEDES C-KLASS",146,0.611108785735214
2024,3,"MERCEDES","MERCEDES EQB",179,0.7492361140178311
2024,3,"MERCEDES","MERCEDES EQA",81,0.339039805784605
2024,3,"MERCEDES","MERCEDES GLE",78,0.326482775940731
2024,3,"MERCEDES","MERCEDES CLA",65,0.27206897995060897
2024,3,"MERCEDES","MERCEDES GLA",50,0.20928383073123802
2024,3,"MERCEDES","MERCEDES SPRINTER",92,0.385082248545477
2024,3,"MERCEDES","MERCEDES V-KLASS",26,0.108827591980244
2024,3,"MERCEDES","MERCEDES GLS",50,0.20928383073123802
2024,3,"MERCEDES","MERCEDES GLB",17,0.0711565024486208
2024,3,"MERCEDES","MERCEDES A-KLASS",25,0.10464191536561901
2024,3,"MERCEDES","MERCEDES CITAN",20,0.0837135322924951
2024,3,"MERCEDES","MERCEDES G WAGON",19,0.0795278556778703
2024,3,"MERCEDES","MERCEDES VITO",14,0.0585994726047466
2024,3,"MERCEDES","MERCEDES CLE",16,0.06697082583399609
2024,3,"MERCEDES","MERCEDES CL/S280-600",11,0.0460424427608723
2024,3,"MERCEDES","MERCEDES GT",11,0.0460424427608723
2024,3,"MERCEDES","MERCEDES EQS",7,0.0292997363023733
2024,3,"MERCEDES","MERCEDES B-KLASS",1,0.00418567661462475
2024,3,"AUDI","AUDI Q4 E-TRON",330,1.38127328282617
2024,3,"AUDI","AUDI A3",288,1.20547486501193
2024,3,"AUDI","AUDI A6",170,0.711565024486208
2024,3,"AUDI","AUDI Q3",147,0.615294462349839
2024,3,"AUDI","AUDI E-TRON",88,0.368339542086978
2024,3,"AUDI","AUDI Q2",89,0.372525218701603
2024,3,"AUDI","AUDI A4",106,0.44368172115022403
2024,3,"AUDI","AUDI Q5",55,0.23021221380436102
2024,3,"AUDI","AUDI Q8",31,0.129755975053367
2024,3,"AUDI","AUDI A5",34,0.142313004897242
2024,3,"AUDI","AUDI A1",24,0.100456238750994
2024,3,"AUDI","AUDI Q7",5,0.0209283830731238
2024,3,"AUDI","AUDI A7",5,0.0209283830731238
2024,3,"AUDI","AUDI E-TRON GT",5,0.0209283830731238
2024,3,"AUDI","AUDI R8",3,0.0125570298438743
2024,3,"AUDI","AUDI A8",1,0.00418567661462475
2024,3,"BMW","BMW 5-SERIE",245,1.02549077058306
2024,3,"BMW","BMW I4",131,0.548323636515843
2024,3,"BMW","BMW X1",202,0.8455066761542
2024,3,"BMW","BMW 3-SERIE",139,0.5818090494328411
2024,3,"BMW","BMW X3",116,0.485538487296471
2024,3,"BMW","BMW X5",93,0.389267925160102
2024,3,"BMW","BMW 1-SERIE",67,0.280440333179859
2024,3,"BMW","BMW IX",45,0.188355447658114
2024,3,"BMW","BMW 2-SERIE",36,0.150684358126491
2024,3,"BMW","BMW I5",31,0.129755975053367
2024,3,"BMW","BMW IX2",74,0.309740069482232
2024,3,"BMW","BMW X7",22,0.0920848855217446
2024,3,"BMW","BMW 4-SERIE",15,0.0627851492193713
2024,3,"BMW","BMW X4",6,0.0251140596877485
2024,3,"BMW","BMW X6",6,0.0251140596877485
2024,3,"BMW","BMW XM",4,0.016742706458499
2024,3,"BMW","BMW 7-SERIE",4,0.016742706458499
2024,3,"BMW","BMW I7",4,0.016742706458499
2024,3,"BMW","BMW 8-SERIE",1,0.00418567661462475
2024,3,"BMW","BMW X2",1,0.00418567661462475
2024,3,"SKODA","SKODA ENYAQ",220,0.920848855217446
2024,3,"SKODA","SKODA OCTAVIA",150,0.627851492193713
2024,3,"SKODA","SKODA KAMIQ",126,0.527395253442719
2024,3,"SKODA","SKODA KODIAQ",162,0.67807961156921
2024,3,"SKODA","SKODA FABIA",114,0.47716713406722205
2024,3,"SKODA","SKODA KAROQ",29,0.12138462182411801
2024,3,"SKODA","SKODA SUPERB",34,0.142313004897242
2024,3,"PEUGEOT","PEUGEOT 3008",265,1.10920430287556
2024,3,"PEUGEOT","PEUGEOT 5008",245,1.02549077058306
2024,3,"PEUGEOT","PEUGEOT 2008",190,0.795278556778703
2024,3,"PEUGEOT","PEUGEOT 408",60,0.25114059687748497
2024,3,"PEUGEOT","PEUGEOT 308",48,0.200912477501988
2024,3,"PEUGEOT","PEUGEOT 208",14,0.0585994726047466
2024,3,"PEUGEOT","PEUGEOT RIFTER",6,0.0251140596877485
2024,3,"PEUGEOT","PEUGEOT BOXER",8,0.033485412916998
2024,3,"PEUGEOT","PEUGEOT EXPERT",1,0.00418567661462475
2024,3,"PEUGEOT","PEUGEOT 508",2,0.00837135322924951
2024,3,"FORD","FORD FOCUS",172,0.7199363777154579
2024,3,"FORD","FORD KUGA",299,1.2515173077728001
2024,3,"FORD","FORD PUMA",59,0.24695492026286103
2024,3,"FORD","FORD TRANSIT",31,0.129755975053367
2024,3,"FORD","FORD MUSTANG MACH-E",33,0.138127328282617
2024,3,"FORD","FORD COURIER",15,0.0627851492193713
2024,3,"FORD","FORD TOURNEO CUSTOM",3,0.0125570298438743
2024,3,"FORD","FORD TOURNEO CONNECT",8,0.033485412916998
2024,3,"FORD","FORD TRANSIT CUSTOM",13,0.0544137959901218
2024,3,"FORD","FORD BRONCO",1,0.00418567661462475
2024,3,"FORD","FORD MONDEO",1,0.00418567661462475
2024,3,"SUBARU","SUBARU OUTBACK",241,1.00874806412457
2024,3,"SUBARU","SUBARU FORESTER",44,0.184169771043489
2024,3,"SUBARU","SUBARU XV",21,0.0878992089071198
2024,3,"SUBARU","SUBARU CROSSTREK",13,0.0544137959901218
2024,3,"SUBARU","SUBARU SOLTERRA",24,0.100456238750994
2024,3,"RENAULT","RENAULT CLIO",213,0.8915491189150729
2024,3,"RENAULT","RENAULT CAPTUR",165,0.690636641413084
2024,3,"RENAULT","RENAULT AUSTRAL",91,0.38089657193085297
2024,3,"RENAULT","RENAULT MASTER",12,0.050228119375497
2024,3,"RENAULT","RENAULT KANGOO",37,0.154870034741116
2024,3,"RENAULT","RENAULT MEGANE",22,0.0920848855217446
2024,3,"RENAULT","RENAULT ARKANA",11,0.0460424427608723
2024,3,"RENAULT","RENAULT TRAFIC",8,0.033485412916998
2024,3,"RENAULT","RENAULT ESPACE",8,0.033485412916998
2024,3,"RENAULT","RENAULT SCENIC",4,0.016742706458499
2024,3,"RENAULT","RENAULT ZOE",1,0.00418567661462475
2024,3,"NISSAN","NISSAN LEAF",124,0.51902390021347
2024,3,"NISSAN","NISSAN QASHQAI",79,0.33066845255535604
2024,3,"NISSAN","NISSAN ARIYA",27,0.113013268594868
2024,3,"NISSAN","NISSAN X-TRAIL",16,0.06697082583399609
2024,3,"NISSAN","NISSAN JUKE",26,0.108827591980244
2024,3,"NISSAN","NISSAN PRIMASTAR",6,0.0251140596877485
2024,3,"POLESTAR","POLESTAR 2",366,1.53195764095266
2024,3,"HYUNDAI","HYUNDAI TUCSON",78,0.326482775940731
2024,3,"HYUNDAI","HYUNDAI KONA",84,0.351596835628479
2024,3,"HYUNDAI","HYUNDAI I10",66,0.276254656565234
2024,3,"HYUNDAI","HYUNDAI IONIQ 5",47,0.196726800887363
2024,3,"HYUNDAI","HYUNDAI BAYON",38,0.159055711355741
2024,3,"HYUNDAI","HYUNDAI I20",26,0.108827591980244
2024,3,"HYUNDAI","HYUNDAI I30",17,0.0711565024486208
2024,3,"HYUNDAI","HYUNDAI IONIQ 6",12,0.050228119375497
2024,3,"HYUNDAI","HYUNDAI SANTA FE",9,0.0376710895316228
2024,3,"CUPRA","CUPRA BORN",258,1.0799045665731901
2024,3,"CUPRA","CUPRA LEON",63,0.26369762672136
2024,3,"CUPRA","CUPRA FORMENTOR",49,0.205098154116613
2024,3,"CUPRA","CUPRA ATECA",28,0.117198945209493
2024,3,"PORSCHE","PORSCHE CAYENNE",195,0.816206939851827
2024,3,"PORSCHE","PORSCHE 911",56,0.234397890418986
2024,3,"PORSCHE","PORSCHE MACAN",27,0.113013268594868
2024,3,"PORSCHE","PORSCHE 718",34,0.142313004897242
2024,3,"PORSCHE","PORSCHE TAYCAN",10,0.041856766146247504
2024,3,"PORSCHE","PORSCHE PANAMERA",5,0.0209283830731238
2024,3,"LEXUS","LEXUS NX",140,0.585994726047466
2024,3,"LEXUS","LEXUS ES",17,0.0711565024486208
2024,3,"LEXUS","LEXUS RX",20,0.0837135322924951
2024,3,"LEXUS","LEXUS UX",33,0.138127328282617
2024,3,"LEXUS","LEXUS RZ",21,0.0878992089071198
2024,3,"LEXUS","LEXUS LBX",30,0.12557029843874298
2024,3,"LEXUS","LEXUS LC",1,0.00418567661462475
2024,3,"SEAT","SEAT ARONA",192,0.803649910007953
2024,3,"SEAT","SEAT LEON",93,0.389267925160102
2024,3,"SEAT","SEAT IBIZA",36,0.150684358126491
2024,3,"SEAT","SEAT TARRACO",2,0.00837135322924951
2024,3,"SEAT","SEAT ATECA",1,0.00418567661462475
2024,3,"MG","MG MG4 ELECTRIC",87,0.364153865472354
2024,3,"MG","MG MG5 ELECTRIC",75,0.31392574609685703
2024,3,"MG","MG ZS EV",29,0.12138462182411801
2024,3,"MG","MG MARVEL R",1,0.00418567661462475
2024,3,"SUZUKI","SUZUKI VITARA",62,0.259511950106735
2024,3,"SUZUKI","SUZUKI S-CROSS",79,0.33066845255535604
2024,3,"SUZUKI","SUZUKI SWIFT",63,0.26369762672136
2024,3,"SUZUKI","SUZUKI SWACE",16,0.06697082583399609
2024,3,"SUZUKI","SUZUKI ACROSS",1,0.00418567661462475
2024,3,"MAZDA","MAZDA CX-60",123,0.514838223598845
2024,3,"MAZDA","MAZDA CX-30",23,0.09627056213636931
2024,3,"MAZDA","MAZDA2",34,0.142313004897242
2024,3,"MAZDA","MAZDA MX-30",6,0.0251140596877485
2024,3,"MAZDA","MAZDA CX-5",5,0.0209283830731238
2024,3,"MAZDA","MAZDA3",7,0.0292997363023733
2024,3,"MAZDA","MAZDA MX5",4,0.016742706458499
2024,3,"CITROEN","CITROEN C4",104,0.435310367920974
2024,3,"CITROEN","CITROEN C3",48,0.200912477501988
2024,3,"CITROEN","CITROEN C5 AIRCROSS",21,0.0878992089071198
2024,3,"CITROEN","CITROEN C3 AIRCROSS",18,0.0753421790632456
2024,3,"CITROEN","CITROEN JUMPER",10,0.041856766146247504
2024,3,"OPEL","OPEL MOKKA",90,0.376710895316228
2024,3,"OPEL","OPEL GRANDLAND X",102,0.42693901469172496
2024,3,"OPEL","OPEL ASTRA",7,0.0292997363023733
2024,3,"OPEL","OPEL COMBO",2,0.00837135322924951
2024,3,"OPEL","OPEL ZAFIRA",1,0.00418567661462475
2024,3,"DACIA","DACIA SANDERO",93,0.389267925160102
2024,3,"DACIA","DACIA DUSTER",61,0.25532627349210996
2024,3,"DACIA","DACIA JOGGER",17,0.0711565024486208
2024,3,"HONDA","HONDA E:NY1",140,0.585994726047466
2024,3,"HONDA","HONDA CR-V",11,0.0460424427608723
2024,3,"HONDA","HONDA CIVIC",18,0.0753421790632456
2024,3,"HONDA","HONDA JAZZ",16,0.06697082583399609
2024,3,"HONDA","HONDA HR-V",7,0.0292997363023733
2024,3,"HONDA","HONDA ZR-V",6,0.0251140596877485
2024,3,"FIAT","FIAT DUCATO",121,0.506466870369595
2024,3,"FIAT","FIAT 500",39,0.163241387970365
2024,3,"FIAT","FIAT 500X",9,0.0376710895316228
2024,3,"BYD","BYD ATTO 3",51,0.213469507345862
2024,3,"BYD","BYD DOLPHIN",22,0.0920848855217446
2024,3,"BYD","BYD SEAL",17,0.0711565024486208
2024,3,"BYD","BYD TANG",5,0.0209283830731238
2024,3,"BYD","BYD SEAL U",1,0.00418567661462475
2024,3,"MITSUBISHI","MITSUBISHI ASX",3,0.0125570298438743
2024,3,"MITSUBISHI","MITSUBISHI ECLIPSE",29,0.12138462182411801
2024,3,"MITSUBISHI","MITSUBISHI COLT",27,0.113013268594868
2024,3,"MITSUBISHI","MITSUBISHI SPACE STAR",8,0.033485412916998
2024,3,"ÖVRIGA","ÖVRIGA FABRIKAT",16,0.06697082583399609
2024,3,"MINI","MINI HATCH",43,0.17998409442886398
2024,3,"MINI","MINI COUNTRYMAN",11,0.0460424427608723
2024,3,"MINI","MINI CLUBMAN",4,0.016742706458499
2024,3,"LAND ROVER","LR / RANGE ROVER",15,0.0627851492193713
2024,3,"LAND ROVER","LAND ROVER DEFENDER",19,0.0795278556778703
2024,3,"LAND ROVER","LAND ROVER EVOQUE",9,0.0376710895316228
2024,3,"LAND ROVER","LAND ROVER VELAR",3,0.0125570298438743
2024,3,"LAND ROVER","LAND ROVER DISCOVERY SPORT",8,0.033485412916998
2024,3,"ZEEKER","ZEEKR 001",89,0.372525218701603
2024,3,"ZEEKER","ZEEKR X",12,0.050228119375497
2024,3,"LYNK & CO","LYNK & CO 01",10,0.041856766146247504
2024,3,"XPENG","XPENG G9",37,0.154870034741116
2024,3,"XPENG","XPENG P7",7,0.0292997363023733
2024,3,"ORA","ORA FUNKY CAT",9,0.0376710895316228
2024,3,"HONGQI","HONGQI E-HS9",7,0.0292997363023733
2024,3,"NIO","NIO ET7",3,0.0125570298438743
2024,3,"NIO","NIO EL7",2,0.00837135322924951
2024,3,"NIO","NIO EL6",2,0.00837135322924951
2024,3,"NIO","NIO ET5",2,0.00837135322924951
2024,3,"JAGUAR","JAGUAR F-PACE",6,0.0251140596877485
2024,3,"JAGUAR","JAGUAR E-PACE",1,0.00418567661462475
2024,3,"JAGUAR","JAGUAR I-PACE",2,0.00837135322924951
2024,3,"JAGUAR","JAGUAR F",2,0.00837135322924951
2024,3,"INEOS","INEOS GRENADIER",5,0.0209283830731238
2024,3,"LAMBORGHINI","LAMBORGHINI",8,0.033485412916998
2024,3,"MAXUS","MAXUS EUNIQ",10,0.041856766146247504
2024,3,"DS","DS 4",3,0.0125570298438743
2024,3,"FERRARI","FERRARI",4,0.016742706458499
2024,3,"CHEVROLET","CHEVROLET ÖVRIGA",4,0.016742706458499
2024,3,"ALFA ROMEO","ALFA ROMEO TONALE",3,0.0125570298438743
2024,3,"MAN","MAN CHASSI HUSBIL",5,0.0209283830731238
2024,3,"LOTUS","LOTUS ELETRE",3,0.0125570298438743
2024,3,"LOTUS","LOTUS EMIRA",1,0.00418567661462475
2024,3,"MCLAREN","MCLAREN",5,0.0209283830731238
2024,3,"SSANGYONG","SSANGYONG REXTON",1,0.00418567661462475
2024,3,"ALPINE","ALPINE A110",1,0.00418567661462475
2024,3,"IVECO","IVECO DAILY",1,0.00418567661462475
2024,3,"LEVC","LEVC TX",1,0.00418567661462475
2024,3,"BENTLEY","BENTLEY CONTINENTAL",1,0.00418567661462475
2024,4,"VOLVO","VOLVO XC60",1299,5.91072484870546
2024,4,"VOLVO","VOLVO S/V60",628,2.8575328752787
2024,4,"VOLVO","VOLVO XC40",629,2.86208308686354
2024,4,"VOLVO","VOLVO EX30",756,3.4399599581380502
2024,4,"VOLVO","VOLVO C40",171,0.778086181007417
2024,4,"VOLVO","VOLVO XC90II",259,1.17850480047322
2024,4,"VOLVO","VOLVO S/V90N",148,0.673431314556127
2024,4,"VOLVO","VOLVO ÖVRIGA",48,0.218410156072257
2024,4,"VOLVO","VOLVO OSPECIFICERAD",23,0.10465486645129
2024,4,"VOLVO","VOLVO EX40",2,0.00910042316967739
2024,4,"VOLKSWAGEN","VW GOLF",275,1.25130818583064
2024,4,"VOLKSWAGEN","VW ID.4",276,1.25585839741548
2024,4,"VOLKSWAGEN","VW TIGUAN",274,1.2467579742458001
2024,4,"VOLKSWAGEN","VW T-ROC",355,1.61532511261774
2024,4,"VOLKSWAGEN","VW PASSAT",89,0.404968831050644
2024,4,"VOLKSWAGEN","VW ID.3",290,1.3195613596032199
2024,4,"VOLKSWAGEN","VW T-CROSS",102,0.464121581653547
2024,4,"VOLKSWAGEN","VW TAIGO",57,0.259362060335806
2024,4,"VOLKSWAGEN","VW MULTIVAN",67,0.30486417618419304
2024,4,"VOLKSWAGEN","VW TOUAREG",39,0.177458251808709
2024,4,"VOLKSWAGEN","VW ID.5",38,0.17290804022387002
2024,4,"VOLKSWAGEN","VW CADDY",49,0.222960367657096
2024,4,"VOLKSWAGEN","VW ID.7",75,0.341265868862902
