"year","month","model","ytd_registrations","ytd_market_share"
2023,12,"DS DS3 CBACK",5433,0.3
2023,12,"RENAULT TRAFIC",5310,0.3
2023,12,"FORD FIESTAVII",5151,0.3
2023,12,"B.M.W. X3",5111,0.3
2023,12,"FORD FOCUS IV",4966,0.3
2023,12,"OPEL GRANDLAND",4889,0.3
2023,12,"KIA STONIC",4848,0.3
2023,12,"VOLKSWAGEN ID.3",4791,0.3
2023,12,"VOLVO XC60 II",4677,0.3
2023,12,"KIA RIO IV",4665,0.3
2023,12,"SEAT ARONA",4533,0.3
2023,12,"SKODA KAROQ",4495,0.3
2023,12,"SEAT ATECA",4485,0.3
2023,12,"AUDI Q3",4481,0.3
2023,12,"SUZUKI VITARAIII",4406,0.2
2023,12,"B.M.W. SERIE 3",4265,0.2
2023,12,"SKODA ENYAQ",4212,0.2
2023,12,"CITROEN C5 X",4195,0.2
2023,12,"HYUNDAI KONA II",4063,0.2
2023,12,"SUZUKI IGNIS",3993,0.2
2023,12,"HYUNDAI BAYON",3971,0.2
2023,12,"VOLKSWAGEN ID.4",3911,0.2
2023,12,"SKODA KODIAQ",3855,0.2
2023,12,"B.M.W. IX1",3788,0.2
2024,1,"PEUGEOT 208 II",8372,6.8
2024,1,"DACIA SANDERO 3",6924,5.7
2024,1,"RENAULT CLIO V",5834,4.8
2024,1,"CITROEN C3 III",4985,4.1
2024,1,"PEUGEOT 2008 II",3880,3.2
2024,1,"PEUGEOT 308 III",3832,3.1
2024,1,"TOYOTA YARIS",3148,2.6
2024,1,"TOYOTA YARIS CRO",2747,2.2
2024,1,"DACIA JOGGER",2570,2.1
2024,1,"DACIA DUSTER 2",2499,2
2024,1,"PEUGEOT 3008 II",2478,2
2024,1,"RENAULT CAPTUR II",2449,2
2024,1,"CITROEN C3 AIRCR.",2049,1.7
2024,1,"DACIA SPRING",1937,1.6
2024,1,"FIAT 500",1928,1.6
2024,1,"OPEL CORSA",1823,1.5
2024,1,"TESLA MODEL 3",1623,1.3
2024,1,"TESLA MODEL Y",1477,1.2
2024,1,"FORD PUMA",1433,1.2
2024,1,"RENAULT AUSTRAL",1396,1.1
2024,1,"CITROEN C5 AIRCR.",1320,1.1
2024,1,"MINI MINI III",1252,1
2024,1,"RENAULT ARKANA",1216,1
2024,1,"RENAULT TWINGOIII",1202,1
2024,1,"VOLKSWAGEN POLO VI",1178,1
2024,1,"VOLKSWAGEN GOLF VIII",1154,0.9
2024,1,"HYUNDAI TUCSONIII",1120,0.9
2024,1,"TOYOTA AYGO X",1114,0.9
2024,1,"KIA SPORTAGE5",1102,0.9
2024,1,"PEUGEOT 5008 II",1067,0.9
2024,1,"RENAULT MEGANE-E",1063,0.9
2024,1,"TOYOTA COROLLA",1060,0.9
2024,1,"CITROEN C4 III",1022,0.8
2024,1,"NISSAN JUKE II",1005,0.8
2024,1,"SUZUKI SWIFT",988,0.8
2024,1,"NISSAN QASHQAI 3",975,0.8
2024,1,"KIA NIRO",931,0.8
2024,1,"M.G. MG4",924,0.8
2024,1,"B.M.W. X1",890,0.7
2024,1,"TOYOTA C-HR II",850,0.7
2024,1,"B.M.W. SERIE 1",838,0.7
2024,1,"VOLKSWAGEN TIGUAN II",798,0.7
2024,1,"VOLKSWAGEN T-ROC",749,0.6
2024,1,"HYUNDAI KONA II",748,0.6
2024,1,"DS DS4 II",736,0.6
2024,1,"OPEL MOKKA",727,0.6
2024,1,"FORD KUGA",712,0.6
2024,1,"DS DS7",674,0.6
2024,1,"OPEL CROSSLAND",661,0.5
2024,1,"TOYOTA RAV4",625,0.5
2024,1,"AUDI A3",591,0.5
2024,1,"DS DS3 CBACK",556,0.5
2024,1,"KIA STONIC",552,0.5
2024,1,"FIAT 500X",522,0.4
2024,1,"VOLKSWAGEN TAIGO",489,0.4
2024,1,"TOYOTA C-HR",489,0.4
2024,1,"KIA PICANTO 3",488,0.4
2024,1,"B.M.W. IX1",467,0.4
2024,1,"RENAULT ESPACE VI",455,0.4
2024,1,"FORD FOCUS IV",451,0.4
2024,1,"FIAT 600",445,0.4
2024,1,"B.M.W. AC.TOURER",436,0.4
2024,1,"PEUGEOT 408",435,0.4
2024,1,"CUPRA FORMENTOR",411,0.3
2024,1,"OPEL ASTRA",404,0.3
2024,1,"RENAULT MEGANE IV",403,0.3
2024,1,"HYUNDAI I20",390,0.3
2024,1,"VOLVO XC60 II",385,0.3
2024,1,"AUDI Q2",377,0.3
2024,1,"VOLKSWAGEN T-CROSS",356,0.3
2024,1,"JEEP AVENGER",345,0.3
2024,1,"SKODA OCTAV.IV",344,0.3
2024,1,"SUZUKI IGNIS",338,0.3
2024,1,"RENAULT TRAFIC",334,0.3
2024,1,"ALFA ROMEO TONALE",332,0.3
2024,1,"BYD ATTO 3",328,0.3
2024,1,"SUZUKI VITARAIII",316,0.3
2024,1,"HYUNDAI BAYON",312,0.3
2024,1,"FORD FIESTAVII",309,0.3
2024,1,"CITROEN E-C4",308,0.3
2024,1,"VOLVO EX30",307,0.3
2024,1,"SKODA FABIA IV",305,0.2
2024,1,"FIAT PANDA III",301,0.2
2024,1,"PORSCHE CAYENNE",290,0.2
2024,1,"B.M.W. X3",286,0.2
2024,1,"MERCEDES CLASSE A",286,0.2
2024,1,"VOLVO XC40",281,0.2
2024,1,"OPEL GRANDLAND",280,0.2
2024,1,"SKODA KAMIQ",274,0.2
2024,1,"RENAULT ZOE",274,0.2
2024,1,"KIA CEED",271,0.2
2024,1,"B.M.W. SERIE 3",257,0.2
2024,1,"SEAT IBIZA V",256,0.2
2024,1,"SKODA ENYAQ",253,0.2
2024,1,"B.M.W. X5",250,0.2
2024,1,"AUDI Q3",245,0.2
2024,1,"AUDI Q5 SPORTB",244,0.2
2024,1,"KIA EV6",241,0.2
2024,1,"AUDI Q3 SPORTB",238,0.2
2024,1,"MERCEDES GLA II",236,0.2
2024,2,"PEUGEOT 208 II",18402,6.9
2024,2,"RENAULT CLIO V",12827,4.8
2024,2,"DACIA SANDERO 3",12731,4.8
2024,2,"CITROEN C3 III",11110,4.2
2024,2,"PEUGEOT 308 III",7556,2.9
2024,2,"PEUGEOT 2008 II",7200,2.7
2024,2,"TOYOTA YARIS",6136,2.3
2024,2,"RENAULT CAPTUR II",6101,2.3
2024,2,"TOYOTA YARIS CRO",5658,2.1
2024,2,"DACIA DUSTER 2",5295,2
2024,2,"DACIA JOGGER",4926,1.9
2024,2,"PEUGEOT 3008 II",4875,1.8
2024,2,"FIAT 500",4825,1.8
2024,2,"RENAULT AUSTRAL",4130,1.6
2024,2,"CITROEN C3 AIRCR.",3895,1.5
2024,2,"OPEL CORSA",3738,1.4
2024,2,"TESLA MODEL Y",3459,1.3
2024,2,"FORD PUMA",3306,1.2
2024,2,"RENAULT TWINGOIII",3012,1.1
2024,2,"CITROEN C5 AIRCR.",2856,1.1
2024,2,"TESLA MODEL 3",2839,1.1
2024,2,"PEUGEOT 5008 II",2820,1.1
2024,2,"DACIA SPRING",2705,1
2024,2,"RENAULT MEGANE-E",2678,1
2024,2,"KIA SPORTAGE5",2533,1
2024,2,"VOLKSWAGEN POLO VI",2527,1
2024,2,"B.M.W. X1",2461,0.9
2024,2,"M.G. MG4",2415,0.9
2024,2,"MINI MINI III",2390,0.9
2024,2,"VOLKSWAGEN GOLF VIII",2359,0.9
2024,2,"HYUNDAI TUCSONIII",2242,0.8
2024,2,"CITROEN C4 III",2141,0.8
2024,2,"SUZUKI SWIFT",2126,0.8
2024,2,"RENAULT ARKANA",2105,0.8
2024,2,"TOYOTA COROLLA",2100,0.8
2024,2,"VOLKSWAGEN T-ROC",2081,0.8
2024,2,"TOYOTA AYGO X",2041,0.8
2024,2,"KIA NIRO",2013,0.8
2024,2,"NISSAN JUKE II",1999,0.8
2024,2,"NISSAN QASHQAI 3",1892,0.7
2024,2,"VOLKSWAGEN T-CROSS",1855,0.7
2024,2,"VOLKSWAGEN TIGUAN II",1757,0.7
2024,2,"FORD KUGA",1640,0.6
2024,2,"TOYOTA C-HR II",1542,0.6
2024,2,"HYUNDAI KONA II",1530,0.6
2024,2,"B.M.W. IX1",1477,0.6
2024,2,"DS DS4 II",1428,0.5
2024,2,"OPEL MOKKA",1402,0.5
2024,2,"B.M.W. SERIE 1",1396,0.5
2024,2,"CITROEN E-C4",1342,0.5
2024,2,"AUDI A3",1316,0.5
2024,2,"RENAULT ESPACE VI",1302,0.5
2024,2,"CUPRA FORMENTOR",1301,0.5
2024,2,"VOLKSWAGEN TAIGO",1243,0.5
2024,2,"DS DS7",1241,0.5
2024,2,"TOYOTA RAV4",1200,0.5
2024,2,"OPEL CROSSLAND",1198,0.5
2024,2,"DS DS3 CBACK",1097,0.4
2024,2,"VOLVO EX30",1077,0.4
2024,2,"FIAT 500X",1057,0.4
2024,2,"TOYOTA C-HR",1052,0.4
2024,2,"PEUGEOT 408",1017,0.4
2024,2,"KIA PICANTO 3",1017,0.4
2024,2,"PORSCHE CAYENNE",995,0.4
2024,2,"KIA STONIC",973,0.4
2024,2,"FIAT 600",965,0.4
2024,2,"FORD FOCUS IV",949,0.4
2024,2,"MERCEDES GLA II",940,0.4
2024,2,"HYUNDAI I20",938,0.4
2024,2,"RENAULT MEGANE IV",910,0.3
2024,2,"SKODA OCTAV.IV",909,0.3
2024,2,"JEEP AVENGER",905,0.3
2024,2,"MERCEDES GLC",900,0.3
2024,2,"RENAULT TRAFIC",884,0.3
2024,2,"SEAT IBIZA V",882,0.3
2024,2,"OPEL ASTRA",865,0.3
2024,2,"MERCEDES CLASSE A",842,0.3
2024,2,"HYUNDAI BAYON",788,0.3
2024,2,"B.M.W. AC.TOURER",784,0.3
2024,2,"SKODA FABIA IV",771,0.3
2024,2,"B.M.W. X3",764,0.3
2024,2,"VOLVO XC40",742,0.3
2024,2,"AUDI Q2",742,0.3
2024,2,"SEAT ARONA",741,0.3
2024,2,"AUDI Q3 SPORTB",739,0.3
2024,2,"SKODA KAMIQ",736,0.3
2024,2,"SUZUKI VITARAIII",736,0.3
2024,2,"ALFA ROMEO TONALE",705,0.3
2024,2,"OPEL GRANDLAND",703,0.3
2024,2,"SKODA ENYAQ",663,0.3
2024,2,"VOLVO XC60 II",661,0.2
2024,2,"AUDI A1 SPORTB",588,0.2
2024,2,"RENAULT ZOE",581,0.2
2024,2,"SKODA KAROQ",571,0.2
2024,2,"AUDI Q3",556,0.2
2024,2,"KIA CEED",542,0.2
2024,2,"B.M.W. SERIE 3",540,0.2
2024,2,"KIA EV6",533,0.2
2024,2,"FORD FIESTAVII",532,0.2
2024,2,"FIAT PANDA III",509,0.2
2024,3,"PEUGEOT 208 II",28624,6.4
2024,3,"RENAULT CLIO V",22973,5.2
2024,3,"DACIA SANDERO 3",21205,4.8
2024,3,"CITROEN C3 III",17558,3.9
2024,3,"PEUGEOT 2008 II",13046,2.9
2024,3,"RENAULT CAPTUR II",11657,2.6
2024,3,"PEUGEOT 308 III",11470,2.6
2024,3,"TOYOTA YARIS",8841,2
2024,3,"DACIA DUSTER 2",8275,1.9
2024,3,"TOYOTA YARIS CRO",8100,1.8
2024,3,"FIAT 500",7984,1.8
2024,3,"RENAULT AUSTRAL",7256,1.6
2024,3,"PEUGEOT 3008 II",7148,1.6
2024,3,"DACIA JOGGER",7054,1.6
2024,3,"CITROEN C3 AIRCR.",6580,1.5
2024,3,"OPEL CORSA",6568,1.5
2024,3,"TESLA MODEL Y",6504,1.5
2024,3,"RENAULT TWINGOIII",6242,1.4
2024,3,"FORD PUMA",5594,1.3
2024,3,"RENAULT MEGANE-E",4851,1.1
2024,3,"TESLA MODEL 3",4675,1.1
2024,3,"CITROEN C5 AIRCR.",4412,1
2024,3,"B.M.W. X1",4178,0.9
2024,3,"VOLKSWAGEN T-CROSS",4108,0.9
2024,3,"PEUGEOT 5008 II",3943,0.9
2024,3,"KIA SPORTAGE5",3921,0.9
2024,3,"VOLKSWAGEN GOLF VIII",3916,0.9
2024,3,"MINI MINI III",3869,0.9
2024,3,"VOLKSWAGEN T-ROC",3861,0.9
2024,3,"VOLKSWAGEN POLO VI",3771,0.8
2024,3,"HYUNDAI TUCSONIII",3752,0.8
2024,3,"TOYOTA COROLLA",3634,0.8
2024,3,"TOYOTA AYGO X",3624,0.8
2024,3,"M.G. MG4",3516,0.8
2024,3,"CITROEN C4 III",3492,0.8
2024,3,"NISSAN QASHQAI 3",3421,0.8
2024,3,"RENAULT ARKANA",3374,0.8
2024,3,"VOLKSWAGEN TIGUAN II",3246,0.7
2024,3,"TOYOTA C-HR II",3228,0.7
2024,3,"SUZUKI SWIFT",3020,0.7
2024,3,"NISSAN JUKE II",2895,0.7
2024,3,"DACIA SPRING",2853,0.6
2024,3,"FORD KUGA",2789,0.6
2024,3,"MERCEDES GLA II",2781,0.6
2024,3,"KIA NIRO",2735,0.6
2024,3,"B.M.W. SERIE 1",2604,0.6
2024,3,"RENAULT ESPACE VI",2530,0.6
2024,3,"B.M.W. IX1",2520,0.6
2024,3,"VOLVO EX30",2472,0.6
2024,3,"HYUNDAI KONA II",2406,0.5
2024,3,"CITROEN E-C4",2381,0.5
2024,3,"SEAT IBIZA V",2276,0.5
2024,3,"OPEL MOKKA",2229,0.5
2024,3,"AUDI A3",2223,0.5
2024,3,"DS DS4 II",2202,0.5
2024,3,"CUPRA FORMENTOR",2130,0.5
2024,3,"DS DS7",2125,0.5
2024,3,"MERCEDES CLASSE A",2063,0.5
2024,3,"TOYOTA RAV4",1930,0.4
2024,3,"RENAULT MEGANE IV",1922,0.4
2024,3,"MERCEDES GLC",1904,0.4
2024,3,"VOLKSWAGEN TAIGO",1903,0.4
2024,3,"SKODA FABIA IV",1886,0.4
2024,3,"PEUGEOT 408",1791,0.4
2024,3,"OPEL CROSSLAND",1750,0.4
2024,3,"B.M.W. AC.TOURER",1723,0.4
2024,3,"SKODA KAMIQ",1687,0.4
2024,3,"FORD FOCUS IV",1657,0.4
2024,3,"FIAT 600",1655,0.4
2024,3,"KIA PICANTO 3",1577,0.4
2024,3,"SEAT ARONA",1571,0.4
2024,3,"FIAT 500X",1528,0.3
2024,3,"SKODA OCTAV.IV",1525,0.3
2024,3,"HYUNDAI I20",1515,0.3
2024,3,"RENAULT TRAFIC",1494,0.3
2024,3,"KIA STONIC",1492,0.3
2024,3,"SUZUKI VITARAIII",1470,0.3
2024,3,"DS DS3 CBACK",1456,0.3
2024,3,"PORSCHE CAYENNE",1452,0.3
2024,3,"HYUNDAI BAYON",1446,0.3
2024,3,"VOLVO XC40",1430,0.3
2024,3,"JEEP AVENGER",1422,0.3
2024,3,"AUDI Q2",1356,0.3
2024,3,"OPEL ASTRA",1324,0.3
2024,3,"AUDI Q3 SPORTB",1315,0.3
2024,3,"RENAULT ZOE",1246,0.3
2024,3,"AUDI A1 SPORTB",1188,0.3
2024,3,"VOLVO XC60 II",1178,0.3
2024,3,"SKODA ENYAQ",1094,0.2
2024,3,"MINI COUNTRY3",1085,0.2
2024,3,"OPEL GRANDLAND",1062,0.2
2024,3,"ALFA ROMEO TONALE",1048,0.2
2024,3,"B.M.W. X3",1031,0.2
2024,3,"B.M.W. SERIE 3",990,0.2
2024,3,"RENAULT KANGOOIII",986,0.2
2024,3,"SKODA KAROQ",976,0.2
2024,3,"B.M.W. SERIE4 I4",965,0.2
2024,3,"AUDI Q3",942,0.2
2024,3,"PEUGEOT 508 II",939,0.2
2024,3,"FORD FIESTAVII",866,0.2
2024,4,"PEUGEOT 208 II",36854,6.2
2024,4,"RENAULT CLIO V",31032,5.2
2024,4,"DACIA SANDERO 3",29179,4.9
2024,4,"CITROEN C3 III",21981,3.7
2024,4,"PEUGEOT 2008 II",18264,3.1
2024,4,"RENAULT CAPTUR II",16023,2.7
2024,4,"PEUGEOT 308 III",14835,2.5
2024,4,"TOYOTA YARIS",11882,2
2024,4,"DACIA DUSTER 2",10978,1.9
2024,4,"TOYOTA YARIS CRO",10915,1.8
2024,4,"RENAULT AUSTRAL",9908,1.7
2024,4,"FIAT 500",9711,1.6
2024,4,"DACIA JOGGER",9105,1.5
2024,4,"RENAULT TWINGOIII",8788,1.5
2024,4,"PEUGEOT 3008 II",8680,1.5
2024,4,"OPEL CORSA",8403,1.4
2024,4,"TESLA MODEL Y",7909,1.3
2024,4,"CITROEN C3 AIRCR.",7734,1.3
2024,4,"FORD PUMA",7606,1.3
2024,4,"RENAULT MEGANE-E",6481,1.1
2024,4,"VOLKSWAGEN T-ROC",5654,1
2024,4,"B.M.W. X1",5576,0.9
2024,4,"VOLKSWAGEN T-CROSS",5497,0.9
2024,4,"CITROEN C5 AIRCR.",5489,0.9
2024,4,"RENAULT ARKANA",5436,0.9
2024,4,"VOLKSWAGEN GOLF VIII",5411,0.9
2024,4,"TESLA MODEL 3",5327,0.9
2024,4,"TOYOTA AYGO X",5299,0.9
2024,4,"HYUNDAI TUCSONIII",5289,0.9
2024,4,"VOLKSWAGEN POLO VI",5282,0.9
2024,4,"TOYOTA COROLLA",5141,0.9
2024,4,"KIA SPORTAGE5",5051,0.9
2024,4,"NISSAN QASHQAI 3",4945,0.8
2024,4,"PEUGEOT 5008 II",4791,0.8
2024,4,"TOYOTA C-HR II",4511,0.8
2024,4,"CITROEN C4 III",4433,0.7
2024,4,"MINI MINI III",4377,0.7
2024,4,"VOLKSWAGEN TIGUAN II",3942,0.7
2024,4,"M.G. MG4",3916,0.7
2024,4,"SUZUKI SWIFT",3870,0.7
2024,4,"HYUNDAI KONA II",3842,0.6
2024,4,"NISSAN JUKE II",3839,0.6
2024,4,"FORD KUGA",3738,0.6
2024,4,"RENAULT ESPACE VI",3639,0.6
2024,4,"B.M.W. SERIE 1",3568,0.6
2024,4,"KIA NIRO",3427,0.6
2024,4,"SEAT IBIZA V",3405,0.6
2024,4,"MERCEDES GLA II",3341,0.6
2024,4,"B.M.W. IX1",3251,0.5
2024,4,"OPEL MOKKA",3080,0.5
2024,4,"TOYOTA RAV4",3071,0.5
2024,4,"AUDI A3",3017,0.5
2024,4,"CITROEN E-C4",2984,0.5
2024,4,"CUPRA FORMENTOR",2924,0.5
2024,4,"VOLKSWAGEN TAIGO",2916,0.5
2024,4,"DACIA SPRING",2880,0.5
2024,4,"VOLVO EX30",2878,0.5
2024,4,"RENAULT MEGANE IV",2808,0.5
2024,4,"SKODA FABIA IV",2783,0.5
2024,4,"DS DS4 II",2682,0.5
2024,4,"MERCEDES GLC",2661,0.4
2024,4,"DS DS7",2593,0.4
2024,4,"SKODA KAMIQ",2582,0.4
2024,4,"KIA PICANTO 3",2481,0.4
2024,4,"MERCEDES CLASSE A",2443,0.4
2024,4,"FORD FOCUS IV",2437,0.4
2024,4,"JEEP AVENGER",2434,0.4
2024,4,"SUZUKI VITARAIII",2246,0.4
2024,4,"SEAT ARONA",2199,0.4
2024,4,"SKODA OCTAV.IV",2155,0.4
2024,4,"FIAT 600",2155,0.4
2024,4,"OPEL CROSSLAND",2125,0.4
2024,4,"PEUGEOT 408",2123,0.4
2024,4,"KIA STONIC",2086,0.4
2024,4,"HYUNDAI I20",2058,0.3
2024,4,"RENAULT TRAFIC",1996,0.3
2024,4,"AUDI Q2",1957,0.3
2024,4,"HYUNDAI BAYON",1928,0.3
2024,4,"AUDI Q3 SPORTB",1890,0.3
2024,4,"B.M.W. AC.TOURER",1882,0.3
2024,4,"VOLVO XC40",1848,0.3
2024,4,"OPEL ASTRA",1826,0.3
2024,4,"DS DS3 CBACK",1816,0.3
2024,4,"PORSCHE CAYENNE",1798,0.3
2024,4,"AUDI A1 SPORTB",1698,0.3
2024,4,"VOLVO XC60 II",1570,0.3
2024,4,"FIAT 500X",1534,0.3
2024,4,"RENAULT KANGOOIII",1478,0.2
2024,4,"VOLKSWAGEN ID.3",1474,0.2
2024,4,"MINI COUNTRY3",1466,0.2
2024,4,"RENAULT ZOE",1463,0.2
2024,4,"OPEL GRANDLAND",1362,0.2
2024,4,"AUDI Q3",1339,0.2
2024,4,"ALFA ROMEO TONALE",1294,0.2
2024,4,"B.M.W. SERIE 3",1270,0.2
2024,4,"B.M.W. X3",1265,0.2
2024,4,"SKODA KAROQ",1234,0.2
2024,4,"SUZUKI IGNIS",1210,0.2
2024,4,"PEUGEOT 508 II",1186,0.2
2024,4,"B.M.W. SERIE4 I4",1173,0.2
2024,5,"PEUGEOT 208 II",44519,6.1
2024,5,"RENAULT CLIO V",38925,5.3
2024,5,"DACIA SANDERO 3",34955,4.8
2024,5,"CITROEN C3 III",25607,3.5
2024,5,"PEUGEOT 2008 II",23837,3.3
2024,5,"RENAULT CAPTUR II",20648,2.8
2024,5,"PEUGEOT 308 III",17611,2.4
2024,5,"TOYOTA YARIS",14443,2
2024,5,"DACIA DUSTER 2",13679,1.9
2024,5,"TOYOTA YARIS CRO",12993,1.8
2024,5,"RENAULT AUSTRAL",12195,1.7
2024,5,"FIAT 500",11417,1.6
2024,5,"RENAULT TWINGOIII",11257,1.5
2024,5,"OPEL CORSA",11040,1.5
2024,5,"DACIA JOGGER",10830,1.5
2024,5,"FORD PUMA",9907,1.4
2024,5,"CITROEN C3 AIRCR.",9818,1.3
2024,5,"PEUGEOT 3008 II",9582,1.3
2024,5,"TESLA MODEL Y",9360,1.3
2024,5,"RENAULT ARKANA",9184,1.3
2024,5,"RENAULT MEGANE-E",8099,1.1
2024,5,"VOLKSWAGEN T-ROC",7768,1.1
2024,5,"VOLKSWAGEN GOLF VIII",6993,1
2024,5,"VOLKSWAGEN POLO VI",6841,0.9
2024,5,"HYUNDAI TUCSONIII",6775,0.9
2024,5,"B.M.W. X1",6740,0.9
2024,5,"CITROEN C5 AIRCR.",6732,0.9
2024,5,"VOLKSWAGEN T-CROSS",6615,0.9
2024,5,"KIA SPORTAGE5",6370,0.9
2024,5,"TOYOTA AYGO X",6314,0.9
2024,5,"TOYOTA C-HR II",6242,0.9
2024,5,"TOYOTA COROLLA",6172,0.8
2024,5,"TESLA MODEL 3",6090,0.8
2024,5,"NISSAN QASHQAI 3",5936,0.8
2024,5,"PEUGEOT 5008 II",5775,0.8
2024,5,"CITROEN C4 III",5399,0.7
2024,5,"NISSAN JUKE II",4770,0.7
2024,5,"HYUNDAI KONA II",4769,0.7
2024,5,"MINI MINI III",4703,0.6
2024,5,"SUZUKI SWIFT",4678,0.6
2024,5,"RENAULT ESPACE VI",4651,0.6
2024,5,"FORD KUGA",4505,0.6
2024,5,"B.M.W. SERIE 1",4421,0.6
2024,5,"SEAT IBIZA V",4379,0.6
2024,5,"M.G. MG4",4312,0.6
2024,5,"VOLKSWAGEN TIGUAN II",4205,0.6
2024,5,"B.M.W. IX1",4183,0.6
2024,5,"MERCEDES GLA II",3969,0.5
2024,5,"CUPRA FORMENTOR",3950,0.5
2024,5,"OPEL MOKKA",3940,0.5
2024,5,"KIA NIRO",3914,0.5
2024,5,"TOYOTA RAV4",3885,0.5
2024,5,"AUDI A3",3671,0.5
2024,5,"VOLKSWAGEN TAIGO",3591,0.5
2024,5,"SKODA FABIA IV",3583,0.5
2024,5,"CITROEN E-C4",3332,0.5
2024,5,"MERCEDES GLC",3250,0.4
2024,5,"RENAULT MEGANE IV",3241,0.4
2024,5,"DS DS4 II",3208,0.4
2024,5,"SKODA KAMIQ",3198,0.4
2024,5,"VOLVO EX30",3170,0.4
2024,5,"KIA PICANTO 3",3143,0.4
2024,5,"DS DS7",3078,0.4
2024,5,"JEEP AVENGER",3076,0.4
2024,5,"MERCEDES CLASSE A",2932,0.4
2024,5,"FORD FOCUS IV",2897,0.4
2024,5,"SUZUKI VITARAIII",2889,0.4
2024,5,"DACIA SPRING",2888,0.4
2024,5,"SEAT ARONA",2858,0.4
2024,5,"FIAT 600",2722,0.4
2024,5,"SKODA OCTAV.IV",2673,0.4
2024,5,"VOLKSWAGEN ID.3",2618,0.4
2024,5,"AUDI Q2",2615,0.4
2024,5,"HYUNDAI I20",2550,0.3
2024,5,"PEUGEOT 408",2543,0.3
2024,5,"AUDI Q3 SPORTB",2508,0.3
2024,5,"KIA STONIC",2493,0.3
2024,5,"RENAULT TRAFIC",2436,0.3
2024,5,"VOLVO XC40",2389,0.3
2024,5,"HYUNDAI BAYON",2382,0.3
2024,5,"AUDI A1 SPORTB",2307,0.3
2024,5,"OPEL CROSSLAND",2294,0.3
2024,5,"DS DS3 CBACK",2144,0.3
2024,5,"OPEL ASTRA",2115,0.3
2024,5,"PORSCHE CAYENNE",2098,0.3
2024,5,"B.M.W. AC.TOURER",2067,0.3
2024,5,"RENAULT KANGOOIII",2059,0.3
2024,5,"MINI COUNTRY3",2029,0.3
2024,5,"PEUGEOT 3008 III",2020,0.3
2024,5,"VOLVO XC60 II",1920,0.3
2024,5,"SKODA ENYAQ",1697,0.2
2024,5,"AUDI Q3",1692,0.2
2024,5,"B.M.W. X3",1606,0.2
2024,5,"RENAULT ZOE",1580,0.2
2024,5,"VOLKSWAGEN TIGUANIII",1565,0.2
2024,5,"B.M.W. SERIE 3",1557,0.2
2024,5,"CUPRA BORN",1536,0.2
2024,5,"FIAT 500X",1535,0.2
2024,5,"ALFA ROMEO TONALE",1533,0.2
2024,5,"OPEL GRANDLAND",1522,0.2
2024,6,"PEUGEOT 208 II",51029,5.6
2024,6,"RENAULT CLIO V",48453,5.3
2024,6,"DACIA SANDERO 3",41259,4.5
2024,6,"CITROEN C3 III",30214,3.3
2024,6,"PEUGEOT 2008 II",29468,3.2
2024,6,"RENAULT CAPTUR II",27104,3
2024,6,"PEUGEOT 308 III",21062,2.3
2024,6,"TOYOTA YARIS",17492,1.9
2024,6,"DACIA DUSTER 2",16322,1.8
2024,6,"TOYOTA YARIS CRO",15400,1.7
2024,6,"RENAULT AUSTRAL",14846,1.6
2024,6,"RENAULT TWINGOIII",14201,1.6
2024,6,"OPEL CORSA",13341,1.5
2024,6,"FIAT 500",13325,1.5
2024,6,"DACIA JOGGER",12886,1.4
2024,6,"FORD PUMA",12578,1.4
2024,6,"RENAULT ARKANA",12186,1.3
2024,6,"CITROEN C3 AIRCR.",11769,1.3
2024,6,"TESLA MODEL Y",11517,1.3
2024,6,"RENAULT MEGANE-E",11356,1.2
2024,6,"PEUGEOT 3008 II",10513,1.1
2024,6,"VOLKSWAGEN T-ROC",10073,1.1
2024,6,"VOLKSWAGEN POLO VI",9721,1.1
2024,6,"VOLKSWAGEN GOLF VIII",9032,1
2024,6,"CITROEN C5 AIRCR.",8236,0.9
2024,6,"B.M.W. X1",8111,0.9
2024,6,"HYUNDAI TUCSONIII",8041,0.9
2024,6,"KIA SPORTAGE5",8001,0.9
2024,6,"VOLKSWAGEN T-CROSS",7946,0.9
2024,6,"TESLA MODEL 3",7911,0.9
2024,6,"TOYOTA C-HR II",7862,0.9
2024,6,"NISSAN QASHQAI 3",7846,0.9
2024,6,"TOYOTA AYGO X",7572,0.8
2024,6,"TOYOTA COROLLA",7300,0.8
2024,6,"PEUGEOT 5008 II",6759,0.7
2024,6,"CITROEN C4 III",6684,0.7
2024,6,"NISSAN JUKE II",6180,0.7
2024,6,"RENAULT ESPACE VI",6107,0.7
2024,6,"HYUNDAI KONA II",5926,0.6
2024,6,"FORD KUGA",5842,0.6
2024,6,"SUZUKI SWIFT",5836,0.6
2024,6,"B.M.W. SERIE 1",5533,0.6
2024,6,"SEAT IBIZA V",5512,0.6
2024,6,"MERCEDES GLA II",5501,0.6
2024,6,"M.G. MG4",5491,0.6
2024,6,"CUPRA FORMENTOR",5379,0.6
2024,6,"PEUGEOT 3008 III",5005,0.5
2024,6,"MINI MINI III",4988,0.5
2024,6,"OPEL MOKKA",4947,0.5
2024,6,"B.M.W. IX1",4870,0.5
2024,6,"AUDI A3",4776,0.5
2024,6,"SKODA FABIA IV",4675,0.5
2024,6,"KIA NIRO",4606,0.5
2024,6,"TOYOTA RAV4",4563,0.5
