"year","month","brand","registrations","market_share"
2023,6,"LAND_ROVER",659,0.35
2023,6,"GROUPE_SUZUKI",2235,1.17
2023,6,"SUZUKI",2235,1.17
2023,6,"GROUPE_MITSUBISHI",350,0.18
2023,6,"MITSUBISHI",350,0.18
2023,6,"TESLA",8516,4.46
2023,6,"AUTRES",6621,3.47
2023,7,"STELLANTIS",33374,25.88
2023,7,"ABARTH",22,0.02
2023,7,"ALFA_ROMEO",184,0.14
2023,7,"CITROEN",8406,6.52
2023,7,"DS",1709,1.33
2023,7,"FIAT",3224,2.5
2023,7,"JEEP",569,0.44
2023,7,"MASERATI",18,0.01
2023,7,"OPEL",3251,2.52
2023,7,"PEUGEOT",15991,12.4
2023,7,"GROUPE_RENAULT",32462,25.17
2023,7,"ALPINE",305,0.24
2023,7,"DACIA",11695,9.07
2023,7,"RENAULT",20462,15.87
2023,7,"MOBILIZE",0,0
2023,7,"GROUPE_VOLKSWAGEN",19916,15.44
2023,7,"AUDI",3808,2.95
2023,7,"BENTLEY",11,0.01
2023,7,"BUGATTI",1,0
2023,7,"CUPRA",1526,1.18
2023,7,"LAMBORGHIN",13,0.01
2023,7,"PORSCHE",146,0.11
2023,7,"SEAT",1332,1.03
2023,7,"SKODA",3039,2.36
2023,7,"VOLKSWAGEN",10040,7.78
2023,7,"GROUPE_B.M.W",6331,4.91
2023,7,"B.M.W.",4094,3.17
2023,7,"MINI",2237,1.73
2023,7,"ROLLS_ROYC",0,0
2023,7,"GROUPE_TOYOTA",8875,6.88
2023,7,"LEXUS",514,0.4
2023,7,"TOYOTA",8361,6.48
2023,7,"GROUPE_FORD",3736,2.9
2023,7,"FORD",3736,2.9
2023,7,"GROUPE_NISSAN",2444,1.9
2023,7,"NISSAN",2444,1.9
2023,7,"GROUPE_DAIMLER",4207,3.26
2023,7,"MERCEDES",3915,3.04
2023,7,"SMART",292,0.23
2023,7,"GROUPE_HYUNDAI",8348,6.47
2023,7,"HYUNDAI",3854,2.99
2023,7,"KIA",4494,3.48
2023,7,"GROUPE_GEELY",960,0.74
2023,7,"VOLVO",960,0.74
2023,7,"GROUPE_TATA",820,0.64
2023,7,"JAGUAR",97,0.08
2023,7,"LAND_ROVER",723,0.56
2023,7,"GROUPE_SUZUKI",1781,1.38
2023,7,"SUZUKI",1781,1.38
2023,7,"GROUPE_MITSUBISHI",183,0.14
2023,7,"MITSUBISHI",183,0.14
2023,7,"TESLA",2718,2.11
2023,7,"AUTRES",2815,2.18
2023,8,"STELLANTIS",33156,29.17
2023,8,"ABARTH",63,0.06
2023,8,"ALFA_ROMEO",256,0.23
2023,8,"CITROEN",8846,7.78
2023,8,"DS",1741,1.53
2023,8,"FIAT",2641,2.32
2023,8,"JEEP",542,0.48
2023,8,"MASERATI",5,0
2023,8,"OPEL",3151,2.77
2023,8,"PEUGEOT",15911,14
2023,8,"GROUPE_RENAULT",27214,23.94
2023,8,"ALPINE",120,0.11
2023,8,"DACIA",10586,9.31
2023,8,"RENAULT",16508,14.52
2023,8,"MOBILIZE",0,0
2023,8,"GROUPE_VOLKSWAGEN",13678,12.03
2023,8,"AUDI",2883,2.54
2023,8,"BENTLEY",3,0
2023,8,"BUGATTI",0,0
2023,8,"CUPRA",738,0.65
2023,8,"LAMBORGHIN",13,0.01
2023,8,"PORSCHE",110,0.1
2023,8,"SEAT",753,0.66
2023,8,"SKODA",2423,2.13
2023,8,"VOLKSWAGEN",6755,5.94
2023,8,"GROUPE_B.M.W",5365,4.72
2023,8,"B.M.W.",3560,3.13
2023,8,"MINI",1804,1.59
2023,8,"ROLLS_ROYC",1,0
2023,8,"GROUPE_TOYOTA",8155,7.17
2023,8,"LEXUS",416,0.37
2023,8,"TOYOTA",7739,6.81
2023,8,"GROUPE_FORD",3207,2.82
2023,8,"FORD",3207,2.82
2023,8,"GROUPE_NISSAN",1740,1.53
2023,8,"NISSAN",1740,1.53
2023,8,"GROUPE_DAIMLER",3214,2.83
2023,8,"MERCEDES",2944,2.59
2023,8,"SMART",270,0.24
2023,8,"GROUPE_HYUNDAI",6424,5.65
2023,8,"HYUNDAI",3208,2.82
2023,8,"KIA",3216,2.83
2023,8,"GROUPE_GEELY",563,0.5
2023,8,"VOLVO",563,0.5
2023,8,"GROUPE_TATA",472,0.42
2023,8,"JAGUAR",55,0.05
2023,8,"LAND_ROVER",417,0.37
2023,8,"GROUPE_SUZUKI",1516,1.33
2023,8,"SUZUKI",1516,1.33
2023,8,"GROUPE_MITSUBISHI",184,0.16
2023,8,"MITSUBISHI",184,0.16
2023,8,"TESLA",5365,4.72
2023,8,"AUTRES",3409,3
2023,9,"STELLANTIS",43710,27.94
2023,9,"ABARTH",149,0.1
2023,9,"ALFA_ROMEO",405,0.26
2023,9,"CITROEN",12644,8.08
2023,9,"DS",2079,1.33
2023,9,"FIAT",3731,2.38
2023,9,"JEEP",895,0.57
2023,9,"MASERATI",10,0.01
2023,9,"OPEL",4087,2.61
2023,9,"PEUGEOT",19710,12.6
2023,9,"GROUPE_RENAULT",39555,25.28
2023,9,"ALPINE",156,0.1
2023,9,"DACIA",14350,9.17
2023,9,"RENAULT",25049,16.01
2023,9,"MOBILIZE",0,0
2023,9,"GROUPE_VOLKSWAGEN",21285,13.6
2023,9,"AUDI",4873,3.11
2023,9,"BENTLEY",5,0
2023,9,"BUGATTI",0,0
2023,9,"CUPRA",1480,0.95
2023,9,"LAMBORGHIN",11,0.01
2023,9,"PORSCHE",269,0.17
2023,9,"SEAT",1115,0.71
2023,9,"SKODA",3845,2.46
2023,9,"VOLKSWAGEN",9687,6.19
2023,9,"GROUPE_B.M.W",6823,4.36
2023,9,"B.M.W.",4912,3.14
2023,9,"MINI",1911,1.22
2023,9,"ROLLS_ROYC",0,0
2023,9,"GROUPE_TOYOTA",8622,5.51
2023,9,"LEXUS",507,0.32
2023,9,"TOYOTA",8115,5.19
2023,9,"GROUPE_FORD",4831,3.09
2023,9,"FORD",4831,3.09
2023,9,"GROUPE_NISSAN",2457,1.57
2023,9,"NISSAN",2457,1.57
2023,9,"GROUPE_DAIMLER",5068,3.24
2023,9,"MERCEDES",4898,3.13
2023,9,"SMART",170,0.11
2023,9,"GROUPE_HYUNDAI",8714,5.57
2023,9,"HYUNDAI",4348,2.78
2023,9,"KIA",4366,2.79
2023,9,"GROUPE_GEELY",1434,0.92
2023,9,"VOLVO",1280,0.82
2023,9,"LOTUS",25,0.02
2023,9,"LYNK_CO",129,0.08
2023,9,"GROUPE_TATA",658,0.42
2023,9,"JAGUAR",119,0.08
2023,9,"LAND_ROVER",539,0.34
2023,9,"GROUPE_SUZUKI",2142,1.37
